NUIB;Referência do depósito;Tipo de Depósito;Tipo de Contraparte;País da Contraparte;Latitude;Longitude;Tipo de taxas de juros;Taxa de juro de referência;Taxa Anual Efectiva (TAE);Taxa Anual Nominal Bruta (TANB);Taxa Anual Nominal Líquida (TANL);Moeda;Data de Depósito;Data de Maturidade;Data do 1º Pagamento de Juros;Frequência de pagamento de juros
14099900047;BCO03DEP000001805;DO;1;MZ;-10.8773;38.5455;2;3;0.6203;0.8913;0.4962;MZN;15-03-2025;;14-04-2025;5
49039443977;BCO03DEP000001806;DO;0;MZ;-15.6984;38.4867;1;2;1.5744;2.4431;1.2595;MZN;12-07-2025;;11-08-2025;1
56923494453;BCO03DEP000001807;PA;0;MZ;-14.6485;38.4365;1;1;8.1531;8.4054;6.5225;ZAR;28-11-2025;28-11-2026;28-12-2025;5
45702164717;BCO03DEP000001808;DP;1;MZ;-23.1895;31.8540;2;6;11.4097;11.7463;9.1278;MZN;10-12-2025;10-12-2027;09-01-2026;6
80191492896;BCO03DEP000001809;DF;1;MZ;-11.3026;35.5861;1;5;7.4277;8.3172;5.9421;EUR;04-03-2025;;03-04-2025;3
11443328550;BCO03DEP000001810;DO;0;MZ;-17.4108;38.5971;1;1;0.2207;0.8919;0.1765;MZN;15-07-2025;;14-08-2025;6
20058623661;BCO03DEP000001811;DP;1;MZ;-14.9702;32.7427;2;5;5.8875;5.9387;4.7100;MZN;12-11-2025;11-05-2026;12-12-2025;6
94655797678;BCO03DEP000001812;DO;0;MZ;-13.7403;37.5276;1;2;0.7092;1.1560;0.5673;MZN;24-10-2025;;23-11-2025;6
94406802995;BCO03DEP000001813;DO;1;MZ;-19.0708;30.2638;1;4;0.5173;0.9347;0.4138;MZN;03-02-2025;;05-03-2025;2
44952841954;BCO03DEP000001814;DO;1;MZ;-23.1883;34.6411;1;1;1.5257;2.4604;1.2206;MZN;25-10-2025;;24-11-2025;2
84793595018;BCO03DEP000001815;DP;0;MZ;-20.0481;32.8624;1;2;7.9142;8.7230;6.3314;MZN;28-08-2025;28-08-2026;27-09-2025;9
07498494116;BCO03DEP000001816;DO;1;MZ;-19.2705;33.4798;1;6;0.0227;0.7892;0.0182;EUR;09-12-2025;;08-01-2026;4
37113305817;BCO03DEP000001817;DO;1;MZ;-13.2349;34.4931;1;5;1.7706;2.5311;1.4165;MZN;18-11-2025;;18-12-2025;3
65083179226;BCO03DEP000001818;DP;0;MZ;-18.6011;35.1376;1;1;4.8301;5.1795;3.8641;MZN;29-09-2025;28-03-2026;29-10-2025;9
57607173296;BCO03DEP000001819;DO;1;MZ;-24.6018;32.9444;1;1;0.7456;1.4495;0.5964;MZN;23-05-2025;;22-06-2025;5
22940683291;BCO03DEP000001820;DO;0;MZ;-11.4110;39.8933;1;1;0.7735;1.6328;0.6188;MZN;11-05-2025;;10-06-2025;2
58553422609;BCO03DEP000001821;DP;1;MZ;-24.0239;34.3237;3;4;6.5834;7.2170;5.2667;MZN;15-12-2025;15-12-2027;14-01-2026;1
88914724164;BCO03DEP000001822;DO;1;MZ;-14.4435;37.2621;1;6;1.3505;1.8450;1.0804;MZN;24-05-2025;;23-06-2025;2
00371555890;BCO03DEP000001823;DO;1;MZ;-19.5621;33.6645;1;2;0.8185;0.8390;0.6548;MZN;23-06-2025;;23-07-2025;4
36094808090;BCO03DEP000001824;DP;0;MZ;-25.2970;35.2460;2;6;1.7238;1.7982;1.3790;MZN;18-08-2025;18-08-2026;17-09-2025;6
40375138703;BCO03DEP000001825;DO;0;MZ;-20.9398;32.9761;1;7;0.7043;1.6576;0.5634;MZN;21-11-2025;;21-12-2025;3
50510900138;BCO03DEP000001826;DO;0;MZ;-23.0279;39.5280;1;5;0.4181;0.5367;0.3345;MZN;12-08-2025;;11-09-2025;4
92794084519;BCO03DEP000001827;DO;1;MZ;-25.4433;34.2827;1;1;1.6698;2.2833;1.3359;MZN;06-05-2025;;05-06-2025;5
33379700419;BCO03DEP000001828;DP;1;MZ;-23.4790;37.2026;1;3;8.9160;9.5766;7.1328;MZN;24-02-2025;24-02-2026;26-03-2025;5
40046267231;BCO03DEP000001829;DO;0;MZ;-10.7404;33.3890;2;2;0.9326;1.4370;0.7461;MZN;22-08-2025;;21-09-2025;9
35141116896;BCO03DEP000001830;DO;0;MZ;-20.0136;35.2485;1;1;1.4940;1.5099;1.1952;MZN;02-08-2025;;01-09-2025;2
54277514289;BCO03DEP000001831;PA;0;MZ;-20.0520;36.7210;1;2;8.8081;9.6048;7.0465;MZN;14-06-2025;12-09-2025;14-07-2025;4
84418745985;BCO03DEP000001832;PA;0;MZ;-16.7528;36.0000;1;4;7.7536;8.6293;6.2029;MZN;06-01-2025;05-02-2025;05-02-2025;9
36686756687;BCO03DEP000001833;DO;0;MZ;-20.8821;38.1953;2;1;0.8734;1.5044;0.6987;MZN;21-10-2025;;20-11-2025;9
42474994382;BCO03DEP000001834;DO;1;MZ;-21.5654;30.4302;2;1;0.5171;0.6796;0.4137;USD;22-02-2025;;24-03-2025;4
87787727003;BCO03DEP000001835;DO;1;MZ;-19.7017;36.7206;1;4;0.7534;1.0792;0.6027;MZN;25-03-2025;;24-04-2025;9
94652054282;BCO03DEP000001836;DP;0;MZ;-22.5840;33.9401;2;4;2.6569;3.4134;2.1255;MZN;07-06-2025;07-06-2027;07-07-2025;4
52807895393;BCO03DEP000001837;DO;0;MZ;-23.3718;37.7335;1;4;0.5549;1.4239;0.4439;MZN;03-12-2025;;02-01-2026;1
08019834380;BCO03DEP000001838;DP;0;MZ;-12.5991;39.9953;1;4;7.5772;8.4112;6.0617;MZN;30-12-2025;30-12-2027;29-01-2026;6
13593481420;BCO03DEP000001839;DO;0;MZ;-15.7985;37.6815;1;7;1.3650;2.3018;1.0920;MZN;30-10-2025;;29-11-2025;2
08531979331;BCO03DEP000001840;DO;0;MZ;-21.3146;35.6738;1;5;0.7948;1.1651;0.6358;MZN;05-01-2025;;04-02-2025;5
02513171991;BCO03DEP000001841;DO;0;MZ;-11.3835;37.0541;3;7;1.0460;1.9358;0.8368;MZN;16-07-2025;;15-08-2025;9
35845471298;BCO03DEP000001842;DP;0;MZ;-15.5771;38.6092;1;2;11.2908;11.5417;9.0326;MZN;06-10-2025;04-04-2026;05-11-2025;2
09868563645;BCO03DEP000001843;DO;1;MZ;-20.8498;31.3922;1;2;0.5808;0.8092;0.4646;MZN;10-01-2025;;09-02-2025;5
00089519216;BCO03DEP000001844;DP;0;MZ;-25.3028;38.6382;1;4;7.4309;7.9347;5.9447;ZAR;13-08-2025;13-08-2027;12-09-2025;3
28977273969;BCO03DEP000001845;DS;0;MZ;-10.1257;34.2400;1;5;6.3927;7.2280;5.1142;MZN;16-07-2025;;15-08-2025;4
33918679773;BCO03DEP000001846;DP;1;MZ;-23.5313;31.0501;1;7;10.0442;10.4515;8.0353;MZN;03-02-2025;05-03-2025;05-03-2025;6
26995439158;BCO03DEP000001847;PA;0;MZ;-14.3315;33.1841;1;5;6.0421;7.0268;4.8337;MZN;16-09-2025;16-10-2025;16-10-2025;5
69100264357;BCO03DEP000001848;DO;1;MZ;-15.1800;39.4248;1;4;0.9562;1.4053;0.7650;MZN;20-04-2025;;20-05-2025;4
70957804341;BCO03DEP000001849;PA;0;MZ;-12.9458;32.9731;1;4;4.3470;4.5636;3.4776;MZN;29-04-2025;29-04-2027;29-05-2025;9
77251799538;BCO03DEP000001850;DO;0;MZ;-22.6279;36.0362;1;3;1.8166;2.5377;1.4533;MZN;10-02-2025;;12-03-2025;6
15056940553;BCO03DEP000001851;DO;0;MZ;-21.9749;39.8454;1;1;1.4662;1.7413;1.1730;MZN;01-08-2025;;31-08-2025;4
14070482640;BCO03DEP000001852;DO;1;MZ;-18.8443;31.4966;1;4;0.1251;0.6239;0.1001;MZN;06-11-2025;;06-12-2025;2
00070425671;BCO03DEP000001853;DO;1;MZ;-13.4509;39.0489;2;2;1.5065;1.8116;1.2052;MZN;20-12-2025;;19-01-2026;1
63631895803;BCO03DEP000001854;DP;0;MZ;-18.4773;39.2424;1;1;7.6139;8.3737;6.0911;USD;01-05-2025;31-05-2025;31-05-2025;4
28424595962;BCO03DEP000001855;PA;0;MZ;-23.6723;37.2493;1;3;1.6172;2.4021;1.2938;MZN;14-08-2025;10-02-2026;13-09-2025;2
36030185932;BCO03DEP000001856;DP;0;MZ;-16.3280;31.2911;2;7;1.7090;1.9367;1.3672;MZN;26-07-2025;26-07-2027;25-08-2025;4
61637494009;BCO03DEP000001857;DF;0;MZ;-20.4071;33.2291;2;2;10.0014;10.1330;8.0011;ZAR;24-06-2025;;24-07-2025;5
51553902254;BCO03DEP000001858;DF;0;MZ;-23.3936;38.5755;1;6;5.3828;6.2646;4.3063;MZN;15-03-2025;;14-04-2025;3
88388695201;BCO03DEP000001859;DO;0;MZ;-17.0008;39.3512;1;6;0.3240;0.9440;0.2592;MZN;18-04-2025;;18-05-2025;2
35112641729;BCO03DEP000001860;DO;1;MZ;-11.9007;30.8041;1;6;1.7397;2.3921;1.3917;MZN;04-04-2025;;04-05-2025;3
43832200600;BCO03DEP000001861;DO;0;MZ;-14.0707;37.2296;1;1;0.6465;1.1140;0.5172;MZN;06-08-2025;;05-09-2025;1
04416549829;BCO03DEP000001862;DO;0;MZ;-10.0107;36.7918;2;1;1.6848;2.2371;1.3478;MZN;03-04-2025;;03-05-2025;1
67210549342;BCO03DEP000001863;DP;1;MZ;-22.9739;30.5558;1;4;11.0880;11.4619;8.8704;MZN;25-07-2025;21-01-2026;24-08-2025;2
93410173383;BCO03DEP000001864;PA;1;MZ;-25.2761;33.7883;2;4;1.4902;1.7849;1.1922;MZN;02-10-2025;02-10-2027;01-11-2025;5
01379829391;BCO03DEP000001865;DP;1;MZ;-17.7290;36.9010;1;3;1.6287;1.7207;1.3030;MZN;12-06-2025;12-06-2026;12-07-2025;4
55184835337;BCO03DEP000001866;DO;0;MZ;-17.4763;31.3647;1;2;0.3789;1.2538;0.3031;MZN;05-04-2025;;05-05-2025;1
42286701714;BCO03DEP000001867;DS;1;MZ;-12.4295;32.1382;1;6;11.9962;12.6814;9.5970;MZN;17-03-2025;;16-04-2025;5
87354412079;BCO03DEP000001868;DO;0;MZ;-25.7902;30.2330;1;3;0.1540;0.3041;0.1232;MZN;19-11-2025;;19-12-2025;4
34600440718;BCO03DEP000001869;DP;1;MZ;-10.6264;39.2499;3;7;9.3918;9.8852;7.5134;MZN;29-05-2025;29-05-2027;28-06-2025;1
25549579284;BCO03DEP000001870;DO;0;MZ;-15.2929;34.2047;3;1;0.7319;1.7107;0.5855;MZN;05-07-2025;;04-08-2025;5
96985517376;BCO03DEP000001871;DP;1;MZ;-14.5701;37.9322;1;6;8.6298;8.6616;6.9038;MZN;01-07-2025;31-07-2025;31-07-2025;4
39741072185;BCO03DEP000001872;DP;0;MZ;-13.9568;30.1141;1;1;6.9573;7.4989;5.5658;MZN;02-09-2025;01-03-2026;02-10-2025;2
24768765437;BCO03DEP000001873;DO;0;MZ;-23.1275;32.0061;1;1;0.2795;1.0813;0.2236;MZN;27-08-2025;;26-09-2025;6
10717450351;BCO03DEP000001874;DO;1;MZ;-25.8345;38.0688;1;4;1.6360;1.7820;1.3088;MZN;28-12-2025;;27-01-2026;5
33116767538;BCO03DEP000001875;DO;0;MZ;-15.7962;36.8501;2;4;0.4641;1.2077;0.3713;MZN;03-03-2025;;02-04-2025;2
56888480062;BCO03DEP000001876;DO;0;MZ;-17.5470;32.9043;1;1;0.0162;0.8002;0.0130;MZN;14-02-2025;;16-03-2025;1
68374398973;BCO03DEP000001877;DS;0;MZ;-13.5114;35.1440;1;5;10.9041;11.1195;8.7233;MZN;26-07-2025;;25-08-2025;1
19317332526;BCO03DEP000001878;DP;1;MZ;-10.5669;33.8926;1;3;5.0008;5.6214;4.0006;MZN;14-02-2025;14-02-2027;16-03-2025;9
69253682202;BCO03DEP000001879;PA;0;MZ;-23.8644;38.4628;2;1;5.5118;6.1244;4.4094;MZN;04-12-2025;02-06-2026;03-01-2026;9
62962941349;BCO03DEP000001880;DP;1;MZ;-25.1256;38.6230;1;2;5.3016;6.0296;4.2413;USD;07-08-2025;05-11-2025;06-09-2025;2
45044614773;BCO03DEP000001881;DP;0;MZ;-16.4673;33.5369;1;7;1.5065;2.5015;1.2052;MZN;07-04-2025;06-07-2025;07-05-2025;4
01598577640;BCO03DEP000001882;DO;0;MZ;-10.3854;36.9615;1;4;1.9543;2.3914;1.5634;MZN;24-05-2025;;23-06-2025;6
93549523492;BCO03DEP000001883;DP;1;MZ;-10.2046;39.6542;1;1;1.9262;2.0636;1.5409;MZN;10-05-2025;10-05-2026;09-06-2025;3
00995996200;BCO03DEP000001884;DO;1;MZ;-17.2523;33.6746;2;1;1.6178;2.5506;1.2942;MZN;15-01-2025;;14-02-2025;9
10380785092;BCO03DEP000001885;DO;0;MZ;-15.8116;30.0610;1;2;1.9080;2.1125;1.5264;MZN;01-04-2025;;01-05-2025;6
40300516708;BCO03DEP000001886;DP;0;MZ;-23.1741;32.7446;1;4;6.0611;6.1983;4.8489;MZN;05-05-2025;05-05-2027;04-06-2025;4
12786421907;BCO03DEP000001887;DO;0;MZ;-21.4601;39.7488;1;7;0.8915;1.4251;0.7132;MZN;20-04-2025;;20-05-2025;6
87913347782;BCO03DEP000001888;DO;1;MZ;-18.7826;31.0353;1;7;1.2586;2.1977;1.0069;MZN;31-07-2025;;30-08-2025;5
36644517686;BCO03DEP000001889;DO;1;MZ;-23.4892;35.5592;1;6;0.6403;1.1580;0.5122;MZN;12-01-2025;;11-02-2025;5
06316406831;BCO03DEP000001890;DO;1;MZ;-12.5373;36.8957;1;1;1.9959;2.1239;1.5967;MZN;06-07-2025;;05-08-2025;4
57277239170;BCO03DEP000001891;DO;1;MZ;-12.4114;38.3934;1;6;1.7877;1.9921;1.4302;MZN;15-07-2025;;14-08-2025;2
57124575197;BCO03DEP000001892;DO;0;MZ;-12.4694;32.7600;1;5;0.5118;1.1458;0.4094;MZN;11-07-2025;;10-08-2025;4
99419471916;BCO03DEP000001893;DO;0;MZ;-25.0587;33.1039;1;3;0.1190;0.8973;0.0952;MZN;29-09-2025;;29-10-2025;2
36775293990;BCO03DEP000001894;DO;1;MZ;-21.1422;31.1230;1;6;0.7265;0.7373;0.5812;MZN;09-01-2025;;08-02-2025;1
06191910384;BCO03DEP000001895;DP;1;MZ;-10.9265;31.6939;1;1;2.0562;2.2422;1.6449;USD;30-05-2025;28-08-2025;29-06-2025;9
77893380620;BCO03DEP000001896;DO;0;MZ;-18.2472;32.7888;1;6;0.7571;1.5653;0.6057;MZN;08-12-2025;;07-01-2026;1
38815913628;BCO03DEP000001897;DP;1;MZ;-24.5790;35.9765;1;6;6.7040;7.5113;5.3632;MZN;24-07-2025;24-07-2027;23-08-2025;5
89653889904;BCO03DEP000001898;DO;0;MZ;-15.3223;38.7057;1;2;0.0463;0.9950;0.0371;USD;27-09-2025;;27-10-2025;3
51190658171;BCO03DEP000001899;DP;1;MZ;-16.1925;37.8498;2;7;5.6851;6.1477;4.5481;MZN;24-12-2025;22-06-2026;23-01-2026;4
62536621044;BCO03DEP000001900;DO;1;MZ;-13.0557;33.0631;1;7;0.2405;0.3580;0.1924;MZN;23-11-2025;;23-12-2025;5
00593773463;BCO03DEP000001901;DP;1;MZ;-22.6550;31.4279;1;4;6.0206;6.8256;4.8165;USD;05-03-2025;01-09-2025;04-04-2025;1
10612486993;BCO03DEP000001902;DO;0;MZ;-17.0684;34.0582;1;7;1.8670;2.3799;1.4936;MZN;27-10-2025;;26-11-2025;5
35152929727;BCO03DEP000001903;DO;0;MZ;-18.5048;35.1760;1;4;1.0478;1.3298;0.8382;ZAR;02-07-2025;;01-08-2025;1
76074005494;BCO03DEP000001904;DF;0;MZ;-22.2348;36.3236;1;7;4.3122;5.0794;3.4498;USD;12-04-2025;;12-05-2025;5
61451512549;BCO03DEP000001905;DP;1;MZ;-17.2982;36.2375;1;6;7.1864;7.2829;5.7491;MZN;06-11-2025;06-12-2025;06-12-2025;5
45076466802;BCO03DEP000001906;DO;1;MZ;-25.7424;32.5754;3;7;0.0215;0.2608;0.0172;MZN;01-02-2025;;03-03-2025;3
24120170410;BCO03DEP000001907;DO;1;MZ;-24.8043;33.7755;1;5;0.3509;1.2242;0.2807;MZN;24-09-2025;;24-10-2025;4
57407478515;BCO03DEP000001908;DP;0;MZ;-19.6318;39.9466;1;6;9.2492;9.3000;7.3993;MZN;17-08-2025;17-08-2026;16-09-2025;6
80174634836;BCO03DEP000001909;PA;1;MZ;-11.0466;33.0048;1;3;9.6030;10.4728;7.6824;MZN;17-09-2025;17-09-2027;17-10-2025;4
18535292810;BCO03DEP000001910;DO;1;MZ;-19.6535;32.1696;1;5;1.6236;2.1204;1.2989;MZN;08-01-2025;;07-02-2025;4
72656673618;BCO03DEP000001911;DO;1;MZ;-11.8355;36.8515;1;7;1.2829;2.1014;1.0264;USD;26-08-2025;;25-09-2025;2
85311768998;BCO03DEP000001912;DP;1;MZ;-12.1175;31.0467;1;6;5.4621;5.7116;4.3696;MZN;28-11-2025;28-11-2026;28-12-2025;2
59841267707;BCO03DEP000001913;DO;0;MZ;-24.5500;34.9237;1;4;1.8538;2.0569;1.4830;MZN;07-04-2025;;07-05-2025;5
35555436458;BCO03DEP000001914;DO;1;MZ;-21.2375;33.7734;1;4;0.4938;0.8316;0.3951;MZN;01-06-2025;;01-07-2025;3
87912883095;BCO03DEP000001915;DP;1;MZ;-22.2194;34.7445;2;1;3.5468;4.1816;2.8375;MZN;29-08-2025;25-02-2026;28-09-2025;2
70013281435;BCO03DEP000001916;DO;1;MZ;-25.2518;37.5394;1;2;0.3611;1.1737;0.2889;MZN;15-05-2025;;14-06-2025;2
33128189770;BCO03DEP000001917;DP;0;MZ;-22.9126;37.8495;1;7;9.8180;9.9842;7.8544;MZN;18-08-2025;18-08-2027;17-09-2025;6
86110444453;BCO03DEP000001918;DO;0;MZ;-15.4518;30.0880;1;7;1.3389;2.2454;1.0711;EUR;24-12-2025;;23-01-2026;1
18535292810;BCO03DEP000001919;DO;1;MZ;-10.6166;39.6302;1;2;1.7336;1.7739;1.3869;MZN;16-01-2025;;15-02-2025;3
82979895527;BCO03DEP000001920;DO;0;MZ;-14.4609;31.5687;2;6;0.8126;1.2119;0.6501;MZN;21-07-2025;;20-08-2025;1
55090993702;BCO03DEP000001921;DP;0;MZ;-23.0961;38.1207;1;1;1.6878;2.5573;1.3502;USD;11-11-2025;10-05-2026;11-12-2025;9
36992568225;BCO03DEP000001922;DP;1;MZ;-20.0752;35.2844;1;5;3.0650;3.5983;2.4520;MZN;16-12-2025;15-01-2026;15-01-2026;4
46728665150;BCO03DEP000001923;DO;0;MZ;-14.2034;31.0119;1;1;1.5595;1.7069;1.2476;MZN;09-03-2025;;08-04-2025;5
38243207690;BCO03DEP000001924;DO;1;MZ;-21.9252;38.2867;1;6;0.5026;0.6839;0.4021;MZN;25-10-2025;;24-11-2025;3
92532380344;BCO03DEP000001925;DO;0;MZ;-15.8226;37.4503;1;1;1.2688;1.8959;1.0151;MZN;16-09-2025;;16-10-2025;9
60921226121;BCO03DEP000001926;DO;0;MZ;-23.0423;35.4726;1;7;0.7669;1.5593;0.6135;MZN;12-02-2025;;14-03-2025;6
29862508538;BCO03DEP000001927;DP;0;MZ;-14.5460;36.0835;1;6;10.3751;11.2407;8.3001;MZN;23-06-2025;21-09-2025;23-07-2025;9
59914330702;BCO03DEP000001928;DF;0;MZ;-20.3232;31.6748;1;1;10.2130;10.9272;8.1704;MZN;25-05-2025;;24-06-2025;1
91406546358;BCO03DEP000001929;DO;0;MZ;-23.5946;35.7457;1;6;0.3400;0.9188;0.2720;MZN;13-12-2025;;12-01-2026;9
84905377562;BCO03DEP000001930;DP;0;MZ;-23.5574;37.1661;1;4;3.3295;3.6080;2.6636;MZN;23-04-2025;20-10-2025;23-05-2025;2
39815187790;BCO03DEP000001931;DO;0;MZ;-25.1742;38.9629;2;1;0.3064;1.2329;0.2451;MZN;08-09-2025;;08-10-2025;5
14780880492;BCO03DEP000001932;DO;0;MZ;-17.4108;32.6905;1;4;0.2959;0.9397;0.2368;MZN;02-10-2025;;01-11-2025;3
65915805355;BCO03DEP000001933;DF;0;MZ;-15.6216;36.8498;1;5;8.8521;8.8776;7.0817;MZN;17-10-2025;;16-11-2025;5
88276414056;BCO03DEP000001934;DO;1;MZ;-17.1943;35.2840;1;1;1.2058;1.5354;0.9646;MZN;26-04-2025;;26-05-2025;4
97867937122;BCO03DEP000001935;DP;1;MZ;-15.9652;33.9687;1;4;8.6778;8.7825;6.9423;MZN;27-03-2025;26-04-2025;26-04-2025;2
56244231678;BCO03DEP000001936;DO;1;MZ;-10.6461;33.5985;1;3;0.9673;1.8013;0.7739;MZN;14-08-2025;;13-09-2025;5
37989631618;BCO03DEP000001937;DP;1;MZ;-12.0548;32.9121;1;6;2.6245;2.7922;2.0996;MZN;22-09-2025;21-03-2026;22-10-2025;2
48014449225;BCO03DEP000001938;DO;0;MZ;-13.9464;36.6545;1;3;1.6579;1.9324;1.3263;MZN;17-10-2025;;16-11-2025;2
38239225880;BCO03DEP000001939;DO;0;MZ;-16.9630;36.0578;1;3;1.5446;2.4019;1.2357;USD;27-12-2025;;26-01-2026;4
78598479797;BCO03DEP000001940;DO;1;MZ;-12.3241;35.3341;1;2;0.6039;1.1974;0.4831;MZN;01-06-2025;;01-07-2025;6
89219186651;BCO03DEP000001941;DP;0;MZ;-21.1468;36.8316;1;7;4.4271;5.2697;3.5417;MZN;16-06-2025;16-06-2026;16-07-2025;9
78578978763;BCO03DEP000001942;DP;0;MZ;-16.0795;31.6216;1;6;1.9947;2.4071;1.5958;MZN;10-09-2025;10-09-2026;10-10-2025;9
50310904434;BCO03DEP000001943;PA;0;MZ;-12.3421;32.5888;1;7;3.1185;4.0357;2.4948;USD;01-07-2025;01-07-2027;31-07-2025;5
91932925964;BCO03DEP000001944;DP;0;MZ;-13.1786;34.2410;1;3;10.2546;10.6212;8.2037;MZN;27-12-2025;27-12-2026;26-01-2026;9
75249466410;BCO03DEP000001945;DO;1;MZ;-10.5101;32.3971;1;3;1.4637;2.0632;1.1709;MZN;03-10-2025;;02-11-2025;3
04515519484;BCO03DEP000001946;DO;1;MZ;-12.7685;32.7384;1;6;1.6023;2.3314;1.2819;MZN;12-08-2025;;11-09-2025;3
61466596264;BCO03DEP000001947;DO;1;MZ;-20.7427;35.0835;1;3;0.5333;0.7384;0.4267;MZN;04-11-2025;;04-12-2025;4
60887536902;BCO03DEP000001948;DO;0;MZ;-20.3881;35.0497;1;5;0.6071;0.6580;0.4857;MZN;22-04-2025;;22-05-2025;5
47134983498;BCO03DEP000001949;DP;1;MZ;-21.6137;36.7202;1;7;9.9902;10.9827;7.9922;ZAR;31-08-2025;31-08-2026;30-09-2025;5
28702028507;BCO03DEP000001950;DP;1;MZ;-23.4354;39.8296;2;3;10.8608;10.9356;8.6887;MZN;04-02-2025;04-02-2027;06-03-2025;5
15475126815;BCO03DEP000001951;DO;0;MZ;-11.5707;36.9643;1;7;1.3399;2.0972;1.0719;USD;17-06-2025;;17-07-2025;6
70732839279;BCO03DEP000001952;DO;0;MZ;-15.4860;30.1376;1;4;0.4411;0.6700;0.3529;MZN;22-03-2025;;21-04-2025;5
58772750398;BCO03DEP000001953;DO;0;MZ;-25.7071;38.9517;1;1;0.4233;1.0798;0.3387;MZN;08-05-2025;;07-06-2025;3
32871396005;BCO03DEP000001954;DO;0;MZ;-16.2706;34.2086;1;7;1.3024;1.6903;1.0419;MZN;25-12-2025;;24-01-2026;2
40884307520;BCO03DEP000001955;DO;1;MZ;-13.9524;37.0298;1;5;1.3068;1.4436;1.0454;MZN;20-08-2025;;19-09-2025;9
01379829391;BCO03DEP000001956;DO;0;MZ;-19.6868;36.1844;1;7;0.9916;1.2461;0.7933;MZN;12-09-2025;;12-10-2025;4
67002586675;BCO03DEP000001957;DF;1;MZ;-22.4570;30.5034;1;7;5.4320;6.1243;4.3456;MZN;27-05-2025;;26-06-2025;3
78130235042;BCO03DEP000001958;DO;1;MZ;-14.8080;31.6307;1;3;0.7693;0.8027;0.6154;MZN;08-03-2025;;07-04-2025;4
57607173296;BCO03DEP000001959;DO;0;MZ;-14.9302;30.5783;1;1;0.9242;1.0447;0.7394;MZN;03-09-2025;;03-10-2025;6
25253912678;BCO03DEP000001960;DF;0;MZ;-22.5270;35.2956;1;1;3.6659;3.6705;2.9327;MZN;22-03-2025;;21-04-2025;4
68204094619;BCO03DEP000001961;DP;0;MZ;-18.2041;36.9725;1;5;4.3984;4.6472;3.5187;MZN;11-11-2025;10-05-2026;11-12-2025;9
58664316610;BCO03DEP000001962;DP;0;MZ;-20.6380;39.6988;2;1;6.2410;6.2664;4.9928;MZN;15-09-2025;15-09-2026;15-10-2025;2
17237281271;BCO03DEP000001963;DP;1;MZ;-16.2051;38.4110;1;4;3.6955;4.6893;2.9564;MZN;20-07-2025;20-07-2026;19-08-2025;3
40469627037;BCO03DEP000001964;DP;0;MZ;-25.2793;30.6441;1;3;4.4914;4.5716;3.5931;EUR;25-08-2025;24-09-2025;24-09-2025;6
60598824389;BCO03DEP000001965;DO;0;MZ;-13.8246;30.5678;1;6;1.2690;1.6202;1.0152;MZN;26-10-2025;;25-11-2025;5
37931971350;BCO03DEP000001966;DO;1;MZ;-15.8040;32.0578;1;7;1.1612;1.3354;0.9290;MZN;15-07-2025;;14-08-2025;9
25849121431;BCO03DEP000001967;DP;1;MZ;-14.2756;38.5114;1;2;8.8527;9.6234;7.0822;MZN;08-07-2025;08-07-2026;07-08-2025;4
86067737631;BCO03DEP000001968;DP;1;MZ;-19.6302;37.9009;1;4;10.6478;10.7037;8.5182;MZN;24-10-2025;24-10-2026;23-11-2025;9
91596936900;BCO03DEP000001969;DO;1;MZ;-17.2742;38.4150;2;4;0.5793;0.9098;0.4634;MZN;30-10-2025;;29-11-2025;6
72233039475;BCO03DEP000001970;PA;1;MZ;-12.0244;31.0119;1;2;5.1709;5.2276;4.1367;MZN;23-09-2025;23-09-2027;23-10-2025;9
41876113759;BCO03DEP000001971;DS;0;MZ;-13.9118;37.2481;1;4;5.2406;5.5142;4.1925;MZN;18-02-2025;;20-03-2025;9
14394527187;BCO03DEP000001972;DP;1;MZ;-24.4748;38.0930;1;7;11.9698;12.3297;9.5758;MZN;21-02-2025;23-03-2025;23-03-2025;9
69085963288;BCO03DEP000001973;DO;1;MZ;-25.6061;36.5160;2;5;0.5887;1.3630;0.4710;MZN;10-01-2025;;09-02-2025;1
89840793203;BCO03DEP000001974;DP;0;MZ;-23.1144;36.0910;1;3;5.9013;5.9294;4.7211;USD;20-05-2025;16-11-2025;19-06-2025;6
45681122180;BCO03DEP000001975;DO;0;MZ;-25.8619;34.0347;3;2;1.0151;1.4308;0.8121;USD;02-12-2025;;01-01-2026;4
86435391783;BCO03DEP000001976;DP;0;MZ;-15.7902;32.8890;1;5;8.3023;8.9152;6.6418;USD;11-12-2025;11-12-2026;10-01-2026;5
77575420922;BCO03DEP000001977;DO;1;MZ;-10.9464;37.9059;1;5;0.4985;1.1909;0.3988;MZN;26-12-2025;;25-01-2026;4
80174137922;BCO03DEP000001978;DO;0;MZ;-25.6340;32.7413;1;2;1.9490;2.7928;1.5592;MZN;02-05-2025;;01-06-2025;1
68675713599;BCO03DEP000001979;DP;1;MZ;-25.3667;38.8997;1;6;8.1669;8.9381;6.5335;MZN;09-09-2025;09-09-2026;09-10-2025;2
07498494116;BCO03DEP000001980;DO;1;MZ;-23.5120;30.0566;1;3;1.7667;2.6223;1.4134;EUR;11-03-2025;;10-04-2025;3
