ID da transacção;ID do Ponto;Data e hora de operação;Valor (MT);Comissão (MT);PAN;NIB de débito;Número de telefone de débito
BCO06TPOS0000004869;BCO06POS0000116;24-08-2025 15:06:05;213.24;0.74;7896132354064018307;063327284198452543310;842256671
BCO06TPOS0000004870;BCO06POS0000046;27-09-2025 11:01:25;443.17;4.87;4392468611373319856;064514586228502626556;856882271
BCO06TPOS0000004871;BCO06POS0000071;15-05-2025 10:19:03;993.18;14.48;3229447395972432666;064055697697881828850;848456823
BCO06TPOS0000004872;BCO06POS0000152;03-04-2025 18:02:39;565.01;13.20;6476039105086846510;064028408487875738899;845267122
BCO06TPOS0000004873;BCO06POS0000095;13-03-2025 10:58:27;449.63;4.04;1489863948628816991;061264486995429428192;851710262
BCO06TPOS0000004874;BCO06POS0000121;15-11-2025 14:10:07;333.75;1.44;6685654757953538967;061659575018193374795;848446734
BCO06TPOS0000004875;BCO06POS0000094;01-02-2025 07:00:16;1079.91;14.95;7047386015506814490;065702514886061714408;847193387
BCO06TPOS0000004876;BCO06POS0000091;30-04-2025 15:02:33;1059.21;4.19;5940370647166770459;067239318526324737755;869912676
BCO06TPOS0000004877;BCO06POS0000168;12-06-2025 09:02:47;3582.27;46.16;5600868433447520283;060752514601187890930;865084570
BCO06TPOS0000004878;BCO06POS0000066;31-05-2025 14:24:52;182.76;0.59;8589138650560889328;068938378372997039652;872382931
BCO06TPOS0000004879;BCO06POS0000160;20-05-2025 17:11:11;267.04;4.41;0225143717473033885;061580288589241001832;859046368
BCO06TPOS0000004880;BCO06POS0000146;19-01-2025 13:36:01;2322.62;52.95;2295969640208216946;061555926259497198518;868245901
BCO06TPOS0000004881;BCO06POS0000006;04-05-2025 20:11:07;365.22;8.96;5011798397112079868;067038049099431474605;822564264
BCO06TPOS0000004882;BCO06POS0000154;09-06-2025 15:39:19;870.33;5.82;4978701710620484121;060949629843780962834;857091055
BCO06TPOS0000004883;BCO06POS0000074;08-09-2025 04:53:35;10195.72;203.38;0773177939764888525;069932552354729744660;872779418
BCO06TPOS0000004884;BCO06POS0000161;02-06-2025 20:33:41;885.64;20.00;9772175940061910022;063086245162588185601;866414733
BCO06TPOS0000004885;BCO06POS0000113;09-02-2025 11:42:51;6240.35;15.52;1204516887055568253;064563673555009808725;845919989
BCO06TPOS0000004886;BCO06POS0000010;11-11-2025 09:38:44;2890.36;13.95;5295943285029341572;064641447141998920297;869793582
BCO06TPOS0000004887;BCO06POS0000052;22-04-2025 16:47:38;386.76;1.52;6841697341840256676;065294059887927552482;870187627
BCO06TPOS0000004888;BCO06POS0000137;10-11-2025 07:25:03;899.77;15.73;0932979618099892857;063699446254875132752;871069266
BCO06TPOS0000004889;BCO06POS0000035;23-08-2025 01:13:24;534.54;10.19;5505675781882944909;066132483205196709961;843420379
BCO06TPOS0000004890;BCO06POS0000014;02-03-2025 15:57:11;978.16;13.85;5099792857506483403;060798449263792884014;851523281
BCO06TPOS0000004891;BCO06POS0000154;16-09-2025 19:05:24;1333.64;12.35;7822219050895756807;062584716763894002609;861702071
BCO06TPOS0000004892;BCO06POS0000134;24-07-2025 05:25:59;411.42;8.68;4338935182921290155;060450624911796025061;826987644
BCO06TPOS0000004893;BCO06POS0000040;27-09-2025 17:09:49;2032.33;25.83;3067294967668770760;063002651714545765195;870037585
BCO06TPOS0000004894;BCO06POS0000030;13-11-2025 16:38:55;2033.15;3.24;2713300204969672185;062338920865547351571;850173561
BCO06TPOS0000004895;BCO06POS0000045;27-07-2025 15:48:31;903.59;6.74;1715367009946940489;062974223770785868973;828543253
BCO06TPOS0000004896;BCO06POS0000023;27-09-2025 17:52:29;572.80;5.86;9190889846073348598;067455984856667674125;879676601
BCO06TPOS0000004897;BCO06POS0000090;20-06-2025 13:02:02;626.11;5.30;5776781181310295587;068040723924753084917;823570282
BCO06TPOS0000004898;BCO06POS0000084;05-10-2025 15:23:08;4853.52;85.68;0364809313822886886;060010795505478733786;844148774
BCO06TPOS0000004899;BCO06POS0000078;04-04-2025 16:40:45;5526.80;107.64;4846774442537664574;066591115504682490298;856685258
BCO06TPOS0000004900;BCO06POS0000004;05-07-2025 21:18:16;7640.78;79.38;2549966934550523421;063950826012950365313;867087845
BCO06TPOS0000004901;BCO06POS0000004;03-12-2025 16:15:06;4228.98;78.08;8722249900162310021;061950486783061111572;876109647
BCO06TPOS0000004902;BCO06POS0000166;05-01-2025 06:38:48;1634.75;26.93;8988682075048254128;066651517648048811184;873457866
BCO06TPOS0000004903;BCO06POS0000132;01-06-2025 10:10:32;598.70;8.78;6643099128999483433;065370023290866234210;840325347
BCO06TPOS0000004904;BCO06POS0000089;20-03-2025 17:16:10;491.07;2.34;3707914254320796342;066887923535481834432;822506715
BCO06TPOS0000004905;BCO06POS0000065;28-01-2025 11:38:05;2556.96;12.90;2306854802708786991;069073209589391890151;862313848
BCO06TPOS0000004906;BCO06POS0000032;13-06-2025 01:44:33;480.02;11.79;0055448978427456953;060179578166066335709;828272454
BCO06TPOS0000004907;BCO06POS0000026;11-07-2025 13:29:19;6898.88;24.81;6804940347114395453;064702418285642733765;842269278
BCO06TPOS0000004908;BCO06POS0000110;16-04-2025 20:18:25;2830.70;68.85;2798408315556214156;064372448550039052389;863507057
BCO06TPOS0000004909;BCO06POS0000033;15-09-2025 16:27:16;1843.96;22.46;4203388299885276754;068408876211015611161;827639699
BCO06TPOS0000004910;BCO06POS0000026;28-07-2025 17:01:17;1279.07;12.10;4182628500308530308;066628375633500531821;865413970
BCO06TPOS0000004911;BCO06POS0000034;26-06-2025 10:23:32;459.76;6.63;1254370697305915040;068568269803252995104;844424121
BCO06TPOS0000004912;BCO06POS0000134;01-07-2025 13:12:36;1703.63;7.64;8504148577142911197;063660513544905645205;879451407
BCO06TPOS0000004913;BCO06POS0000033;22-05-2025 15:51:55;921.28;16.00;6326706984864498177;061088600585852634431;869426350
BCO06TPOS0000004914;BCO06POS0000067;06-07-2025 09:29:54;461.73;8.54;6614624118923807441;067580086968046353756;823949719
BCO06TPOS0000004915;BCO06POS0000144;15-12-2025 08:52:18;3751.69;80.91;0329608900445837063;064762617629392470963;862181926
BCO06TPOS0000004916;BCO06POS0000117;07-10-2025 19:59:47;179.72;2.04;4515308109415623885;060863777279784268342;829880608
BCO06TPOS0000004917;BCO06POS0000106;03-02-2025 16:38:02;1016.08;3.23;5033479077878923323;067449691074265005188;843484686
BCO06TPOS0000004918;BCO06POS0000014;26-05-2025 10:27:02;2069.68;43.20;5471421992862516547;061910373454554400784;843508759
BCO06TPOS0000004919;BCO06POS0000061;16-06-2025 11:51:37;1364.78;16.49;8310517183409288969;067278573494818245560;841776396
BCO06TPOS0000004920;BCO06POS0000010;29-12-2025 19:48:42;2926.39;70.97;4303038252638710460;067841708269595827050;850207843
BCO06TPOS0000004921;BCO06POS0000096;06-12-2025 09:46:02;180.97;0.49;4201033729094532336;065019422173592651149;869586612
BCO06TPOS0000004922;BCO06POS0000128;14-06-2025 14:16:20;5486.95;110.02;7642125973864144586;068475375722900228301;861066361
BCO06TPOS0000004923;BCO06POS0000016;25-05-2025 16:30:09;4351.57;21.18;2914843895687614984;061201595696858834841;869006107
BCO06TPOS0000004924;BCO06POS0000020;02-10-2025 12:44:50;204.58;2.41;7757570814571015723;068089196957769377956;847833501
BCO06TPOS0000004925;BCO06POS0000145;22-04-2025 15:14:49;1985.28;31.75;8443341768016792944;068999562415755620177;846073495
BCO06TPOS0000004926;BCO06POS0000077;15-03-2025 23:00:16;1394.32;10.20;9980010458430276642;064111380786304279494;841209368
BCO06TPOS0000004927;BCO06POS0000041;21-02-2025 08:32:56;556.57;8.23;4395281049092402158;068640957984142146609;828860491
BCO06TPOS0000004928;BCO06POS0000006;25-08-2025 23:19:43;901.11;12.46;3192105259197875653;066007806048001463348;871390274
BCO06TPOS0000004929;BCO06POS0000059;11-12-2025 22:10:30;784.57;5.77;5907444179554493552;065357298584535722364;823529824
BCO06TPOS0000004930;BCO06POS0000120;01-04-2025 20:21:34;689.62;6.47;9724108526251657835;065090356994700282817;847962456
BCO06TPOS0000004931;BCO06POS0000153;03-11-2025 12:51:56;593.75;13.18;2961943227102968546;066695759489426957079;827873591
BCO06TPOS0000004932;BCO06POS0000120;24-11-2025 10:31:06;5902.57;105.46;4852097184040900210;065949382142288540475;869746767
BCO06TPOS0000004933;BCO06POS0000110;13-04-2025 09:56:57;4135.59;33.69;7681658196412886333;068992981798109424972;824408663
BCO06TPOS0000004934;BCO06POS0000176;19-07-2025 01:35:04;420.74;9.35;4133673820068338756;064467655155582062244;849919969
BCO06TPOS0000004935;BCO06POS0000023;18-02-2025 08:02:10;370.93;8.52;1649785636941610522;060505990184541900384;864855113
BCO06TPOS0000004936;BCO06POS0000092;19-10-2025 16:31:43;2920.98;61.64;5695805605360247868;066587866795380409889;878267412
BCO06TPOS0000004937;BCO06POS0000107;03-05-2025 18:02:49;14396.07;202.79;0156428760662532211;063014017189999833069;868219830
BCO06TPOS0000004938;BCO06POS0000173;06-08-2025 07:38:50;296.86;6.30;1158999503189800021;068740328401886047977;870657142
BCO06TPOS0000004939;BCO06POS0000029;29-07-2025 12:56:53;3622.67;51.70;3183806905824319341;063366460352981990302;879311659
BCO06TPOS0000004940;BCO06POS0000121;11-05-2025 15:35:08;345.36;6.74;3093499772259491242;068992981798109424972;852364906
BCO06TPOS0000004941;BCO06POS0000024;04-03-2025 20:42:41;540.62;6.06;9293445366882947812;068285863377171245558;823885701
BCO06TPOS0000004942;BCO06POS0000119;13-12-2025 10:23:31;377.25;6.16;0518294059878493263;060006241427065353798;866988566
BCO06TPOS0000004943;BCO06POS0000018;11-09-2025 10:07:46;6835.64;143.23;1132748599086158383;068745696829687273945;849264496
BCO06TPOS0000004944;BCO06POS0000108;24-12-2025 09:11:02;545.64;9.66;9867860122889508443;066146603241767308282;863084285
BCO06TPOS0000004945;BCO06POS0000145;07-03-2025 20:13:46;152.95;1.38;9438365083772749659;064368085327140381998;861438617
BCO06TPOS0000004946;BCO06POS0000061;24-04-2025 14:05:51;1288.03;18.39;5194078576570879805;063764130580535426883;826043013
BCO06TPOS0000004947;BCO06POS0000062;06-03-2025 03:10:18;444.41;8.62;3763666414030338020;065078356823149369511;822908959
BCO06TPOS0000004948;BCO06POS0000129;13-05-2025 14:56:39;832.81;20.80;7993942187706790438;069707335949939293682;820883924
BCO06TPOS0000004949;BCO06POS0000146;01-10-2025 15:23:59;1692.42;12.61;5463131778723015183;060881204094454726962;842406900
BCO06TPOS0000004950;BCO06POS0000040;29-09-2025 15:29:11;4522.74;108.21;8544639863720966432;062747837067754014589;844653273
BCO06TPOS0000004951;BCO06POS0000161;06-08-2025 09:45:28;1352.10;18.52;3261861130664087565;060721024680364161938;867329663
BCO06TPOS0000004952;BCO06POS0000061;23-11-2025 19:53:02;639.94;2.69;9119757798767708784;065696746369711042984;862877195
BCO06TPOS0000004953;BCO06POS0000162;25-10-2025 16:25:10;732.80;7.29;8227428129865601155;063139182993125507153;854056367
BCO06TPOS0000004954;BCO06POS0000073;24-06-2025 16:21:34;1398.21;1.65;7346217287638735466;065058828553013710971;859200651
BCO06TPOS0000004955;BCO06POS0000128;24-05-2025 16:51:39;2988.51;4.07;4248546928596361506;061343435297993918443;828560684
BCO06TPOS0000004956;BCO06POS0000148;28-05-2025 12:26:19;896.90;16.16;7192464558682670078;068588736911896976029;870184206
BCO06TPOS0000004957;BCO06POS0000050;15-01-2025 04:40:34;609.83;14.88;9297759915823376391;066759603199879446572;853001266
BCO06TPOS0000004958;BCO06POS0000150;20-01-2025 13:41:53;4862.97;77.09;0830246075057161899;064175083968093427571;844632649
BCO06TPOS0000004959;BCO06POS0000008;06-08-2025 18:31:48;986.26;8.71;2571343812985783270;064538934136564085494;855444963
BCO06TPOS0000004960;BCO06POS0000025;21-01-2025 09:36:57;1535.76;2.25;1449923726772357869;068806566749138433781;852494001
BCO06TPOS0000004961;BCO06POS0000086;26-05-2025 11:32:20;2358.81;36.15;3905317788115710093;061876879517196459339;864751803
BCO06TPOS0000004962;BCO06POS0000127;13-01-2025 10:12:00;1077.98;7.72;9421677091437532245;066769186955230394970;823264458
BCO06TPOS0000004963;BCO06POS0000011;15-05-2025 14:22:27;139.68;3.15;4775170565376753486;061780906718021050306;846081867
BCO06TPOS0000004964;BCO06POS0000127;12-09-2025 09:10:03;1961.48;38.24;8489505860616531529;064845173874892589482;856789378
BCO06TPOS0000004965;BCO06POS0000085;12-07-2025 10:38:43;374.08;4.90;3536023888356691479;066679690870473455838;871049164
BCO06TPOS0000004966;BCO06POS0000048;19-10-2025 09:26:32;2014.26;10.29;6362616678092176738;066409807572007780760;844407497
BCO06TPOS0000004967;BCO06POS0000154;28-09-2025 16:27:07;604.23;12.69;9231482964381029783;063329946792321065338;826308268
BCO06TPOS0000004968;BCO06POS0000081;24-04-2025 20:04:58;579.91;8.80;2586292594938370912;068337078678105143596;820276590
BCO06TPOS0000004969;BCO06POS0000178;28-01-2025 14:04:45;520.31;11.62;2577522375962585165;067568530878164572699;861882307
BCO06TPOS0000004970;BCO06POS0000176;07-09-2025 11:36:31;278.66;6.11;5317073622045095786;065852748046370669215;829530886
BCO06TPOS0000004971;BCO06POS0000097;23-08-2025 12:57:39;926.20;6.39;2106945283392188689;066496890967146942192;855605967
BCO06TPOS0000004972;BCO06POS0000128;19-02-2025 15:14:04;1461.91;36.34;2450713304924088239;065326009460592075297;846805098
BCO06TPOS0000004973;BCO06POS0000009;05-12-2025 16:37:29;2159.73;38.92;6548116748265153052;069606477460060105735;827031744
BCO06TPOS0000004974;BCO06POS0000035;27-12-2025 03:48:25;958.52;1.69;9621736456894960953;066027865483139015425;848224037
BCO06TPOS0000004975;BCO06POS0000171;09-02-2025 17:39:36;961.27;11.32;1910459060061995526;069359697278190237596;864178234
BCO06TPOS0000004976;BCO06POS0000010;18-04-2025 17:27:05;4206.51;101.04;8541883974050931917;066433994484780611560;822742693
BCO06TPOS0000004977;BCO06POS0000024;01-07-2025 08:29:54;680.12;8.46;4721798695477757660;063745095310592634917;845515705
BCO06TPOS0000004978;BCO06POS0000057;24-05-2025 17:34:16;3204.39;70.69;5457506755231519188;068002528626402609928;874187528
BCO06TPOS0000004979;BCO06POS0000153;17-11-2025 11:34:04;259.89;1.72;0159802503918753983;067132771578097794707;866082916
BCO06TPOS0000004980;BCO06POS0000064;02-02-2025 19:43:55;1114.56;16.39;7596185512852797679;067684472184997342535;820370882
BCO06TPOS0000004981;BCO06POS0000108;20-09-2025 14:42:47;3341.94;34.20;9460480400068079771;065798441574821921800;848490905
BCO06TPOS0000004982;BCO06POS0000135;05-10-2025 13:10:27;335.69;6.40;7702080522190625375;061296940716077925857;876218369
BCO06TPOS0000004983;BCO06POS0000043;29-10-2025 21:47:59;1120.62;2.14;7126551841446235249;064180350845660569470;859627461
BCO06TPOS0000004984;BCO06POS0000036;17-01-2025 16:48:46;3219.77;54.02;9963220326923923929;065039210564401057174;879023974
BCO06TPOS0000004985;BCO06POS0000096;21-02-2025 20:23:06;1082.29;8.32;5225549523560765604;060813361341636901978;847023910
BCO06TPOS0000004986;BCO06POS0000025;16-07-2025 12:26:14;1000.43;2.54;5126340315349678228;060506634322293863981;861189257
BCO06TPOS0000004987;BCO06POS0000062;09-10-2025 18:15:16;1072.42;4.14;4131400204507764799;065183860686585599036;864910029
BCO06TPOS0000004988;BCO06POS0000179;24-03-2025 18:56:24;1547.81;37.09;4277116489254266170;064468302348701974296;867058511
BCO06TPOS0000004989;BCO06POS0000050;25-05-2025 13:44:03;1070.27;21.58;8425407500568352455;065347331676799209114;850949775
BCO06TPOS0000004990;BCO06POS0000153;27-10-2025 19:06:23;320.73;7.65;3420340547893590976;061146742069554442279;824562205
BCO06TPOS0000004991;BCO06POS0000010;03-02-2025 11:51:09;1980.67;34.48;9462784241106395341;060461304185165247716;860716007
BCO06TPOS0000004992;BCO06POS0000037;22-08-2025 17:48:20;1278.62;3.81;5849034135181159823;063185734989860954612;826480696
BCO06TPOS0000004993;BCO06POS0000040;23-03-2025 08:34:10;2391.47;45.25;8339082665434378095;063704752676762867682;843117713
BCO06TPOS0000004994;BCO06POS0000179;08-02-2025 15:14:42;736.27;13.59;3222909892418735698;060558739198472663087;848690397
BCO06TPOS0000004995;BCO06POS0000064;04-12-2025 11:29:31;2628.64;25.41;7000591261860607069;066758167856196053751;852265025
BCO06TPOS0000004996;BCO06POS0000093;13-02-2025 08:25:25;1466.84;8.95;8579503213334610680;060756610893052191281;855626053
BCO06TPOS0000004997;BCO06POS0000027;15-05-2025 06:28:59;1247.01;3.47;4718032948169116366;060174976180031179277;871886550
BCO06TPOS0000004998;BCO06POS0000045;01-05-2025 20:42:15;1827.08;25.65;8279132941476942528;064112284250433572510;879528666
BCO06TPOS0000004999;BCO06POS0000107;05-03-2025 15:32:48;4993.94;46.96;1054867991635794516;060970605000439252742;852861211
BCO06TPOS0000005000;BCO06POS0000092;25-08-2025 18:54:32;10175.46;29.72;7275124268330687187;060145944297569008252;864552795
BCO06TPOS0000005001;BCO06POS0000091;06-09-2025 08:04:27;1228.64;17.82;2557985550034158059;064863204243668591993;866483890
BCO06TPOS0000005002;BCO06POS0000170;31-07-2025 21:44:28;8014.49;86.01;9048995493571545378;065959351871805455414;846136034
BCO06TPOS0000005003;BCO06POS0000091;01-03-2025 09:33:43;1068.39;19.51;4811556151651770367;069030989098679416152;863420150
BCO06TPOS0000005004;BCO06POS0000162;20-08-2025 12:23:12;628.17;6.88;4035425927822522579;064344482188641343529;856831352
BCO06TPOS0000005005;BCO06POS0000071;24-09-2025 08:45:30;1797.77;27.07;2877015276275786788;060312168995949314146;877631643
BCO06TPOS0000005006;BCO06POS0000030;01-09-2025 23:26:04;11094.74;267.06;1100625303839238919;064373897495739549814;858960775
BCO06TPOS0000005007;BCO06POS0000049;22-08-2025 14:05:58;478.33;9.56;8883923523483064114;060973822983118596105;822930790
BCO06TPOS0000005008;BCO06POS0000150;22-08-2025 10:11:07;1106.29;8.89;9551675712888781510;064937216868545456703;822998658
BCO06TPOS0000005009;BCO06POS0000069;19-07-2025 10:18:48;1288.88;28.64;3756513727111443483;069667290648611562100;856537407
BCO06TPOS0000005010;BCO06POS0000118;24-05-2025 12:37:30;1255.50;6.31;3710036262912065458;068384209770174276362;875521604
BCO06TPOS0000005011;BCO06POS0000157;03-10-2025 09:44:29;1281.05;28.89;8141405776536248792;063362441733093410323;851781555
BCO06TPOS0000005012;BCO06POS0000159;28-12-2025 17:40:49;3954.74;23.17;8495445095504320390;061405428066388166864;824636427
BCO06TPOS0000005013;BCO06POS0000096;27-08-2025 10:33:31;2491.40;27.77;2862942823762636526;060006241427065353798;861816612
BCO06TPOS0000005014;BCO06POS0000052;14-04-2025 22:58:02;976.04;15.53;1365983127657808439;069914387677153544398;846367602
BCO06TPOS0000005015;BCO06POS0000122;19-11-2025 07:15:51;1296.32;11.06;5068908093328920811;065457063920510760698;874431318
BCO06TPOS0000005016;BCO06POS0000034;07-10-2025 08:22:23;605.44;1.52;4889957824182045906;066791755018754749761;856582385
BCO06TPOS0000005017;BCO06POS0000039;04-07-2025 07:37:52;2774.16;57.36;8847342595289277964;067580086968046353756;854492682
BCO06TPOS0000005018;BCO06POS0000076;01-11-2025 08:49:47;1247.07;13.54;8688774663614816646;069913206818090301201;878225733
BCO06TPOS0000005019;BCO06POS0000104;05-01-2025 18:45:15;1555.63;17.85;7265376045591507793;068597197897760458003;874184732
BCO06TPOS0000005020;BCO06POS0000140;08-02-2025 10:45:07;816.73;12.40;1509984745490621913;065500405200159547832;851234983
BCO06TPOS0000005021;BCO06POS0000142;12-04-2025 14:24:30;721.43;17.43;7538660567153888279;064515836304799701376;879873163
BCO06TPOS0000005022;BCO06POS0000020;19-05-2025 11:23:03;572.94;8.70;6040872971750446243;060179578166066335709;872608772
BCO06TPOS0000005023;BCO06POS0000016;24-12-2025 11:35:30;2331.33;43.76;2815769606483576973;061692648119921077544;872540918
BCO06TPOS0000005024;BCO06POS0000088;03-07-2025 09:53:30;208.90;0.46;5114034911340447079;060463575729848863512;853821913
BCO06TPOS0000005025;BCO06POS0000175;12-04-2025 20:26:00;1158.47;26.72;7386029248686354536;065751191142791758531;849831187
BCO06TPOS0000005026;BCO06POS0000174;27-11-2025 18:08:28;1346.83;18.00;4230516521332183590;069128355873998484063;856934344
BCO06TPOS0000005027;BCO06POS0000037;19-08-2025 17:46:54;422.89;7.20;1938198584080197548;065855820691707494331;850466973
BCO06TPOS0000005028;BCO06POS0000080;10-01-2025 09:10:03;1858.52;4.65;6145021912072805283;063781347965178080302;873956323
BCO06TPOS0000005029;BCO06POS0000031;10-05-2025 11:36:35;4687.03;60.50;2811843287517904755;065476186831155886537;869708024
BCO06TPOS0000005030;BCO06POS0000152;04-05-2025 10:20:29;756.81;2.44;5046518346455831936;066050864443104787340;874149939
BCO06TPOS0000005031;BCO06POS0000016;15-08-2025 17:36:27;22197.04;289.56;1652369670543552458;064622217767303217748;846201544
BCO06TPOS0000005032;BCO06POS0000069;25-04-2025 14:05:09;684.43;3.03;2123073527206278968;060558592373319843019;870875245
BCO06TPOS0000005033;BCO06POS0000044;29-12-2025 16:58:05;3619.55;5.75;0564115302501261008;062091101706226950256;824488935
BCO06TPOS0000005034;BCO06POS0000009;23-11-2025 15:01:12;181.61;0.88;9011876633315343708;063759255932396351507;861855302
BCO06TPOS0000005035;BCO06POS0000070;09-12-2025 20:30:43;757.98;6.63;2154022126614996753;060558592373319843019;827950104
BCO06TPOS0000005036;BCO06POS0000152;09-02-2025 08:15:04;3625.14;35.19;3729795743593376496;068230054360706343770;827047303
BCO06TPOS0000005037;BCO06POS0000104;19-05-2025 12:25:10;658.89;15.13;1863940237208268664;060179578166066335709;879053288
BCO06TPOS0000005038;BCO06POS0000151;02-01-2025 18:16:06;1062.57;2.52;6336952443319052383;069378514482917874926;849401686
BCO06TPOS0000005039;BCO06POS0000163;14-12-2025 08:12:06;1757.80;36.22;0702915201405950383;063454916547139310698;843277188
BCO06TPOS0000005040;BCO06POS0000024;01-09-2025 07:26:05;645.20;12.64;8766673897230474614;064115825538277193126;878422844
BCO06TPOS0000005041;BCO06POS0000078;16-11-2025 07:59:44;3893.45;21.48;0078947029523727788;061775601658959492876;860618985
BCO06TPOS0000005042;BCO06POS0000075;28-04-2025 16:47:01;13185.52;305.16;3846692605586598366;060061934396632330177;846032356
BCO06TPOS0000005043;BCO06POS0000009;15-11-2025 13:21:06;193.15;4.07;8303736814284533937;061187494279576477903;865990891
BCO06TPOS0000005044;BCO06POS0000123;10-10-2025 18:54:43;901.69;11.54;9695757774699537875;064372448550039052389;876011620
BCO06TPOS0000005045;BCO06POS0000017;04-08-2025 17:30:36;5913.99;63.40;8937936728504998958;061368196790563597540;857914869
BCO06TPOS0000005046;BCO06POS0000110;19-12-2025 17:52:49;3972.75;59.06;6488329939335774486;061918757323619862225;850397115
BCO06TPOS0000005047;BCO06POS0000147;04-09-2025 16:54:03;1140.46;5.98;3003844654119641096;063366460352981990302;872359121
BCO06TPOS0000005048;BCO06POS0000028;10-09-2025 16:31:40;479.35;7.80;1869112887948025824;062790990025460453458;820811585
BCO06TPOS0000005049;BCO06POS0000023;19-07-2025 15:39:08;339.33;5.96;1054153871947688495;064060498861655843525;853009631
BCO06TPOS0000005050;BCO06POS0000080;18-01-2025 15:35:42;1253.25;24.23;9719458268658249290;066095162905890197806;866357623
BCO06TPOS0000005051;BCO06POS0000067;06-02-2025 10:05:08;1498.46;36.43;3189382587989502067;063784358738289327924;846889186
BCO06TPOS0000005052;BCO06POS0000138;31-08-2025 15:19:15;14132.25;28.79;8040798064539922556;061441011365585860644;855156780
BCO06TPOS0000005053;BCO06POS0000153;31-08-2025 14:52:46;618.10;2.89;4653991776520308523;063661500294898580678;850580764
BCO06TPOS0000005054;BCO06POS0000055;14-02-2025 15:26:51;1402.47;4.40;4337892201688492542;062117930002142812042;843191272
BCO06TPOS0000005055;BCO06POS0000030;12-02-2025 19:02:05;1615.63;34.25;8300415192029160192;067717519111064975709;824297117
BCO06TPOS0000005056;BCO06POS0000150;18-08-2025 15:11:42;3413.56;72.86;1489593553912239570;060028570768676752123;820993980
BCO06TPOS0000005057;BCO06POS0000129;23-04-2025 15:57:42;2420.86;20.77;8947518229044313023;060911039688946862851;846929560
BCO06TPOS0000005058;BCO06POS0000163;18-05-2025 12:00:58;569.16;10.40;8013031928808479598;060078458607237513031;879077534
BCO06TPOS0000005059;BCO06POS0000004;31-10-2025 16:56:32;2141.23;3.03;5492504996890818405;062501627493447346916;879006707
BCO06TPOS0000005060;BCO06POS0000094;07-10-2025 09:20:00;474.81;10.10;0485301270568409297;069674869231117713536;823031940
BCO06TPOS0000005061;BCO06POS0000062;29-03-2025 19:13:27;295.59;5.50;8570096121668866500;067649757136472141958;862212268
BCO06TPOS0000005062;BCO06POS0000047;07-07-2025 03:54:17;263.22;3.67;2788338395981824190;065937241399635365711;854747976
BCO06TPOS0000005063;BCO06POS0000008;13-05-2025 20:53:27;586.24;11.96;7791842300175102395;063014017189999833069;868821343
BCO06TPOS0000005064;BCO06POS0000103;26-05-2025 09:32:29;207.57;2.94;0554417210590714247;060927592463784387739;848289527
BCO06TPOS0000005065;BCO06POS0000034;21-08-2025 12:05:19;405.08;9.73;9481479462176022304;063833596747151731165;862761355
BCO06TPOS0000005066;BCO06POS0000083;22-09-2025 14:50:19;1187.57;26.65;1098932192486266924;061841306053135130021;853125783
BCO06TPOS0000005067;BCO06POS0000129;10-03-2025 12:04:30;1048.71;23.52;0827887723190270053;065636473261183584185;874670006
BCO06TPOS0000005068;BCO06POS0000025;22-10-2025 18:00:43;540.57;9.17;5740864565926517690;060938241322938455987;867392288
BCO06TPOS0000005069;BCO06POS0000112;09-12-2025 15:34:32;871.17;8.59;5197161480098477557;061142612827764664092;854388173
BCO06TPOS0000005070;BCO06POS0000031;11-04-2025 08:14:05;15596.45;321.71;1745233462180244524;069530071619663722865;862391191
BCO06TPOS0000005071;BCO06POS0000056;21-04-2025 11:52:32;1238.57;19.12;8868790429362891119;066013786000727989732;823036623
BCO06TPOS0000005072;BCO06POS0000170;17-06-2025 13:03:52;5687.18;93.91;4806250103224760829;063778790126773999179;868591382
BCO06TPOS0000005073;BCO06POS0000123;15-04-2025 09:33:02;245.49;5.85;9594915844238206525;063517789784166219316;858247904
BCO06TPOS0000005074;BCO06POS0000123;21-11-2025 17:00:28;989.91;22.24;1710411854022104868;067947460802363832860;870008600
BCO06TPOS0000005075;BCO06POS0000071;06-11-2025 20:39:04;1205.04;23.36;5268299310585199959;064359128667809474845;850511723
BCO06TPOS0000005076;BCO06POS0000012;24-10-2025 18:43:02;741.93;17.93;3979005551962316946;061033467025091403177;873196153
BCO06TPOS0000005077;BCO06POS0000080;12-05-2025 17:39:56;3046.44;41.07;3428941397400315139;061210469538670218752;875437499
BCO06TPOS0000005078;BCO06POS0000045;10-06-2025 13:36:58;658.08;13.38;4213791218227008325;061399640315308777924;853025958
BCO06TPOS0000005079;BCO06POS0000163;14-10-2025 12:36:31;522.00;4.26;2448810398909739348;066966532208526576871;855299266
BCO06TPOS0000005080;BCO06POS0000067;05-07-2025 08:18:20;1512.27;18.49;5472489586490552788;069591064958148784187;840046610
BCO06TPOS0000005081;BCO06POS0000042;22-09-2025 21:16:39;4792.39;62.28;7323279457070151395;060301158085147497697;850536471
BCO06TPOS0000005082;BCO06POS0000141;18-09-2025 06:19:18;5731.20;129.32;4818423858002997997;061088153913041660432;873379264
BCO06TPOS0000005083;BCO06POS0000043;14-09-2025 07:47:19;1858.89;27.33;1211891630890090293;066114856232419228322;822336133
