NIB;NUIB do Titular;IBAN;Agência / ID Ponto;Agente / ID Ponto;Tipo de Conta;Moeda;Titularidade;Tipo de Titular;Regime de movimentação;Sector de Actividade do Titular;Dimensão da Empresa titular;Volume de Negócios da Empresa titular;Número de trabalhadores da empresa titular;Tipo de classificação da necessidade especial/deficiência;Canal preferencial de acesso à conta;Estado da Conta;Motivo de alteração do Estado;Data da última actualização do estado;Data de Abertura;Data de Encerramento;Data da Última Operação;Data da Última Actualização dos dados;Canal de Abertura;Frequência de utilização da conta;Regime de Abertura;Pessoa Politicamente Exposta  (PEP)
010224057457553370820;40002778461;MZ5901022405745755337082090924171144;AG071205;;01;MZN;01;01;05;47210;00;0.00;0;02;05;01;00;05-02-2025;15-01-2023;;;05-02-2025;05;04;G;N
010664151318920115999;66474912329;MZ5901066415131892011599988406398455;AG060105;;01;MZN;01;01;05;96020;00;0.00;0;02;03;01;00;31-01-2025;29-12-2020;;;31-01-2025;03;05;G;N
019221139859188175494;58344086764;MZ5901922113985918817549495030431447;AG040504;;01;MZN;01;01;05;96020;00;0.00;0;01;02;01;00;23-08-2025;16-03-2017;;;23-08-2025;02;01;S;N
012482337273182292267;16591933617;MZ5901248233727318229226719499139387;AG070806;;01;MZN;03;02;05;47300;03;8403663.80;13;00;03;01;00;20-09-2025;17-10-2024;;;20-09-2025;03;01;G;N
014144404689120605402;05495247696;MZ5901414440468912060540268027575092;AG090207;;01;MZN;01;01;04;47110;00;0.00;0;01;05;01;00;05-11-2025;13-11-2017;;;05-11-2025;05;01;S;N
013580444035054038862;37276387857;MZ5901358044403505403886218970730385;AG090205;;01;MZN;01;01;05;01110;00;0.00;0;02;04;01;00;23-09-2025;12-01-2022;;;23-09-2025;04;01;G;N
017347782343575207103;37011905220;MZ5901734778234357520710354282138450;AG010101;;01;MZN;01;01;05;01130;00;0.00;0;01;04;02;02;22-10-2025;08-12-2022;;;22-10-2025;04;02;G;N
019779282860257205801;25217121457;MZ5901977928286025720580199336188254;AG070105;;01;MZN;01;01;05;47300;00;0.00;0;01;03;01;00;08-01-2025;04-02-2022;;;08-01-2025;03;04;G;N
012211648065807713981;86445250643;MZ5901221164806580771398175342480419;AG091106;;01;MZN;01;01;04;41000;00;0.00;0;02;02;01;00;03-09-2025;24-05-2019;;;03-09-2025;02;05;S;N
017526013785496548032;64964367854;MZ5901752601378549654803299983325671;AG090205;;02;USD;01;01;05;47110;00;0.00;0;01;05;01;00;10-02-2025;22-09-2018;;;10-02-2025;05;03;G;N
011253415004940712054;52762392478;MZ5901125341500494071205462465419950;AG010609;;01;MZN;01;01;02;85210;00;0.00;0;01;03;01;00;18-12-2025;15-11-2017;;;18-12-2025;03;02;S;N
012854594355135215373;13723129582;MZ5901285459435513521537343830793704;AG050304;;01;MZN;01;01;02;01130;00;0.00;0;02;01;01;00;09-09-2025;06-07-2019;;;09-09-2025;01;02;S;S
010558500403946423821;91510936658;MZ5901055850040394642382197260018128;AG090901;;01;MZN;01;01;05;96020;00;0.00;0;01;03;01;00;16-07-2025;14-01-2019;;;16-07-2025;03;01;G;N
014955117167798570060;67851149553;MZ5901495511716779857006042036253603;AG051105;;05;MZN;07;02;04;85210;02;6589561.63;110;00;03;01;00;11-11-2025;01-08-2023;;;11-11-2025;03;01;S;N
016501906967938336388;27397706338;MZ5901650190696793833638858931935180;AG060407;;01;MZN;05;02;05;47730;01;42306163.55;369;00;04;01;00;11-05-2025;30-06-2016;;;11-05-2025;04;01;G;N
017884557138138642054;58835193635;MZ5901788455713813864205461452953716;AG051204;;01;MZN;01;01;01;47110;00;0.00;0;02;01;01;00;04-05-2025;10-10-2021;;;04-05-2025;01;02;G;N
014320857652983310142;99255970059;MZ5901432085765298331014217292729974;AG032009;;01;MZN;01;01;03;47300;00;0.00;0;02;01;01;00;05-02-2025;16-11-2017;;;05-02-2025;01;03;S;N
015608605348449011430;41562312829;MZ5901560860534844901143073082633794;AG080507;;02;MZN;01;01;02;86100;00;0.00;0;01;05;01;00;10-04-2025;04-10-2018;;;10-04-2025;05;02;G;N
016005405576618224769;61134242400;MZ5901600540557661822476914127129162;AG070407;;02;MZN;01;01;04;64190;00;0.00;0;02;03;01;00;08-01-2025;11-08-2023;;;08-01-2025;03;02;S;N
013249041281423071532;48795004840;MZ5901324904128142307153218126308640;AG100802;;02;MZN;01;01;01;01110;00;0.00;0;01;01;01;00;21-11-2025;21-09-2020;;;21-11-2025;01;01;S;N
019613259711861989128;33945209154;MZ5901961325971186198912872064012371;AG080408;;02;MZN;01;01;03;47210;00;0.00;0;02;05;01;00;26-03-2025;21-11-2017;;;26-03-2025;05;02;G;N
019698216133254809059;37517161794;MZ5901969821613325480905991921616201;AG020901;;01;MZN;01;01;03;01110;00;0.00;0;02;03;01;00;10-07-2025;17-05-2024;;;10-07-2025;03;03;S;N
012313905317531621301;31825683531;MZ5901231390531753162130122279081475;AG031009;;01;ZAR;01;01;01;64190;00;0.00;0;01;02;01;00;07-06-2025;24-06-2023;;;07-06-2025;02;04;G;N
012035617093981612999;73755103801;MZ5901203561709398161299956210108533;AG041402;;02;MZN;01;01;03;64190;00;0.00;0;02;01;02;04;25-09-2025;26-01-2025;;;25-09-2025;01;03;G;N
015311769346698166298;61733085590;MZ5901531176934669816629826632715446;AG041606;;01;MZN;01;01;02;96020;00;0.00;0;02;03;01;00;13-07-2025;02-04-2024;;;13-07-2025;03;01;S;N
019460967696880128103;43211186113;MZ5901946096769688012810321687771659;AG032108;;01;MZN;03;02;01;01130;03;7978205.45;188;00;05;01;00;17-08-2025;17-06-2025;;;17-08-2025;05;03;G;N
017917840513101575887;87554377015;MZ5901791784051310157588730812178743;AG060303;;01;ZAR;01;01;01;56101;00;0.00;0;01;04;03;14;06-12-2025;02-11-2025;;;06-12-2025;04;01;G;N
019681275248561644898;04590054269;MZ5901968127524856164489859591173882;AG030608;;02;MZN;01;01;05;86100;00;0.00;0;02;04;01;00;29-06-2025;26-10-2018;;;29-06-2025;04;03;S;N
012426443537048981638;68458861906;MZ5901242644353704898163836197361944;AG021303;;01;MZN;05;02;03;62010;04;6968354.66;205;00;01;01;00;11-05-2025;29-08-2022;;;11-05-2025;01;01;G;N
011857301643606002560;11053178459;MZ5901185730164360600256041703194274;AG100402;;01;MZN;01;01;01;47730;00;0.00;0;01;02;01;00;20-10-2025;09-02-2017;;;20-10-2025;02;03;S;N
011816266494545077024;26420672337;MZ5901181626649454507702468870453076;AG071206;;05;MZN;01;01;02;62010;00;0.00;0;01;02;01;00;21-02-2025;23-11-2019;;;21-02-2025;02;01;S;N
010340667837459841086;87220559639;MZ5901034066783745984108687060672288;AG030109;;02;MZN;01;01;02;49230;00;0.00;0;02;01;01;00;06-02-2025;06-04-2020;;;06-02-2025;01;02;S;N
011449244179845252452;60311092552;MZ5901144924417984525245211513951541;AG021706;;04;MZN;01;01;04;55101;00;0.00;0;01;02;01;00;14-09-2025;15-03-2021;;;14-09-2025;02;02;S;N
011585121897826758308;15313135501;MZ5901158512189782675830867562772142;AG032101;;01;MZN;07;02;02;96020;02;20656473.42;388;00;05;01;00;07-02-2025;29-08-2020;;;07-02-2025;05;01;S;N
018809803174203983378;77090704470;MZ5901880980317420398337863367166658;AG041302;;02;MZN;01;01;05;01110;00;0.00;0;02;02;01;00;07-12-2025;14-12-2016;;;07-12-2025;02;01;S;N
011767382554838524370;00775779770;MZ5901176738255483852437024742222204;AG010204;;01;MZN;06;02;05;62010;02;2003246.29;487;00;01;01;00;27-11-2025;24-07-2025;;;27-11-2025;01;01;S;N
010065649229536238395;19297993873;MZ5901006564922953623839509782215553;AG031502;;01;MZN;03;02;05;96020;01;5170112.72;326;00;01;01;00;15-07-2025;02-03-2017;;;15-07-2025;01;03;G;N
017768560996527008350;30949118463;MZ5901776856099652700835014736082346;AG031107;;01;USD;01;01;03;85210;00;0.00;0;02;01;01;00;26-10-2025;13-06-2025;;;26-10-2025;01;01;S;N
013710921678712056659;55639861159;MZ5901371092167871205665909547974321;AG041104;;01;MZN;01;01;02;47210;00;0.00;0;02;03;01;00;16-06-2025;13-09-2019;;;16-06-2025;03;01;S;N
014191006190278453286;67029158434;MZ5901419100619027845328699204538455;AG041008;;01;MZN;01;01;02;62010;00;0.00;0;01;01;01;00;13-03-2025;22-07-2019;;;13-03-2025;01;01;S;N
018459661387213706897;40148876821;MZ5901845966138721370689762957824963;AG030105;;01;MZN;01;01;03;55101;00;0.00;0;02;04;02;02;04-11-2025;12-06-2025;;;04-11-2025;04;01;G;N
013112578937541999766;02469089884;MZ5901311257893754199976658582107122;AG071203;;01;MZN;01;01;04;64190;00;0.00;0;02;02;01;00;31-01-2025;17-06-2024;;;31-01-2025;02;04;G;N
012473933246792676700;45713880389;MZ5901247393324679267670099206859306;AG080702;;03;MZN;01;01;01;47730;00;0.00;0;02;05;01;00;13-04-2025;25-11-2019;;;13-04-2025;05;01;S;N
011404063416810557194;16260172227;MZ5901140406341681055719441092652852;AG100208;;01;MZN;01;01;05;47300;00;0.00;0;01;04;01;00;24-12-2025;03-09-2023;;;24-12-2025;04;02;G;N
015580227115959207544;39751973230;MZ5901558022711595920754425520501460;AG030903;;01;USD;01;01;02;47300;00;0.00;0;02;01;01;00;14-09-2025;10-11-2017;;;14-09-2025;01;05;G;N
013597618930676619110;25494411697;MZ5901359761893067661911011124654181;AG090507;;02;MZN;01;01;05;47730;00;0.00;0;02;03;01;00;07-12-2025;22-08-2025;;;07-12-2025;03;01;S;N
011662445816370180744;91062883111;MZ5901166244581637018074457213361112;AG090903;;01;MZN;01;01;02;56101;00;0.00;0;01;05;01;00;14-03-2025;07-10-2021;;;14-03-2025;05;02;G;N
018105338276298452624;81317638058;MZ5901810533827629845262430644346931;AG031709;;01;MZN;01;01;05;55101;00;0.00;0;02;02;01;00;19-07-2025;23-10-2023;;;19-07-2025;02;01;G;N
016242186084669702662;19033304934;MZ5901624218608466970266236846630313;AG050402;;01;MZN;01;01;03;85210;00;0.00;0;02;03;01;00;20-04-2025;09-12-2023;;;20-04-2025;03;01;G;N
015392122225920158110;76380131635;MZ5901539212222592015811082366900172;AG021104;;04;MZN;01;01;04;41000;00;0.00;0;02;01;01;00;27-08-2025;21-07-2019;;;27-08-2025;01;01;G;N
010893610669401887786;78738657384;MZ5901089361066940188778696622616243;AG100306;;04;MZN;06;02;03;01110;01;10828138.75;260;00;01;01;00;24-10-2025;04-10-2017;;;24-10-2025;01;03;G;N
015300125431788501152;07671374274;MZ5901530012543178850115239586692846;AG060605;;03;MZN;01;01;05;86100;00;0.00;0;01;03;01;00;08-12-2025;21-10-2025;;;08-12-2025;03;02;S;N
015414581117166117345;95395206315;MZ5901541458111716611734591073295063;AG030101;;02;MZN;01;01;05;01130;00;0.00;0;02;02;01;00;22-05-2025;05-02-2024;;;22-05-2025;02;03;S;N
010326100657855940456;61955691996;MZ5901032610065785594045607506045644;AG042209;;01;MZN;07;02;02;49230;03;15023854.12;334;00;04;01;00;01-07-2025;20-09-2016;;;01-07-2025;04;01;G;N
015845696838556200566;96979596073;MZ5901584569683855620056697536640201;AG021509;;01;MZN;05;02;01;49230;02;6493426.59;204;00;04;01;00;28-01-2025;21-07-2019;;;28-01-2025;04;01;S;N
019515482507156637546;87718197240;MZ5901951548250715663754619724644077;AG031803;;02;MZN;01;01;05;56101;00;0.00;0;02;01;01;00;15-05-2025;05-07-2020;;;15-05-2025;01;01;S;N
019172784801006365707;39977342068;MZ5901917278480100636570788532282587;AG011401;;04;USD;05;02;02;86100;04;5314238.45;301;00;02;01;00;16-09-2025;24-01-2019;;;16-09-2025;02;01;G;N
014830358880509040026;53079304097;MZ5901483035888050904002668892275475;AG032209;;01;MZN;01;01;05;01110;00;0.00;0;01;04;01;00;04-07-2025;25-09-2023;;;04-07-2025;04;01;S;N
012571662072364455879;54551391889;MZ5901257166207236445587976453122513;AG011406;;02;MZN;01;01;02;01130;00;0.00;0;01;02;01;00;04-11-2025;31-01-2021;;;04-11-2025;02;05;G;N
017825280674369019711;06686007955;MZ5901782528067436901971144091734534;AG031904;;01;MZN;01;01;01;85210;00;0.00;0;02;01;01;00;02-09-2025;10-02-2018;;;02-09-2025;01;01;S;N
013278618603314720869;76509173250;MZ5901327861860331472086997118223119;AG070306;;01;MZN;06;02;04;47210;01;3661543.16;179;00;05;01;00;23-12-2025;06-03-2021;;;23-12-2025;05;02;S;N
015857210303974545724;54036987437;MZ5901585721030397454572412709057527;AG040808;;01;MZN;04;02;04;96020;02;1217524.26;111;00;05;01;00;27-02-2025;03-07-2019;;;27-02-2025;05;01;G;N
016893994580449892472;30852664139;MZ5901689399458044989247217197058029;AG021708;;03;MZN;01;01;01;62010;00;0.00;0;02;02;01;00;29-08-2025;29-08-2017;;;29-08-2025;02;02;G;N
018031899657621419583;03726560946;MZ5901803189965762141958390261528063;AG021206;;01;MZN;01;01;04;47730;00;0.00;0;02;01;01;00;17-03-2025;03-08-2020;;;17-03-2025;01;01;G;N
017409492997161828613;28847976401;MZ5901740949299716182861399237656238;AG030905;;01;MZN;01;01;04;96020;00;0.00;0;02;02;01;00;02-12-2025;11-01-2016;;;02-12-2025;02;04;G;N
011437074613639648069;08726474236;MZ5901143707461363964806992019537584;AG030706;;01;MZN;01;01;04;41000;00;0.00;0;02;02;01;00;25-09-2025;21-07-2018;;;25-09-2025;02;01;S;N
019186810851097340066;08701028374;MZ5901918681085109734006629080129205;AG030604;;01;MZN;01;01;04;47110;00;0.00;0;02;04;01;00;24-07-2025;18-09-2022;;;24-07-2025;04;04;G;N
013655652812450563408;35195765850;MZ5901365565281245056340886081712694;AG030709;;01;MZN;05;02;03;01130;01;4531551.51;160;00;02;01;00;24-07-2025;17-11-2024;;;24-07-2025;02;03;S;N
011093854330983326785;67276343821;MZ5901109385433098332678504938420553;AG020209;;02;MZN;01;01;05;47730;00;0.00;0;01;03;01;00;29-06-2025;31-10-2019;;;29-06-2025;03;02;G;N
015832989514174488875;30675351016;MZ5901583298951417448887532317529393;AG060306;;01;MZN;01;01;03;47110;00;0.00;0;01;01;01;00;27-04-2025;04-06-2020;;;27-04-2025;01;03;S;N
010447773909912632752;59153025359;MZ5901044777390991263275254265010277;AG031106;;01;MZN;01;01;01;41000;00;0.00;0;02;02;01;00;27-01-2025;08-03-2023;;;27-01-2025;02;02;G;N
013024728884446093464;85761660282;MZ5901302472888444609346405977144073;AG032004;;01;MZN;01;01;01;86100;00;0.00;0;02;01;01;00;18-07-2025;26-03-2023;;;18-07-2025;01;03;S;N
011628475766832242240;01824393910;MZ5901162847576683224224042746431921;AG071302;;01;MZN;01;01;02;62010;00;0.00;0;02;02;01;00;08-01-2025;13-10-2020;;;08-01-2025;02;02;S;N
010526235408116986114;12671570641;MZ5901052623540811698611418827362029;AG020909;;03;MZN;01;01;05;55101;00;0.00;0;01;03;03;06;01-09-2025;26-12-2021;;;01-09-2025;03;04;S;N
013703888345027888878;32293842324;MZ5901370388834502788887852021798331;AG060203;;05;MZN;01;01;05;56101;00;0.00;0;02;01;02;03;16-05-2025;04-05-2019;;;16-05-2025;01;01;G;N
012917127392564345739;36038259690;MZ5901291712739256434573904070473065;AG081401;;01;MZN;01;01;05;01110;00;0.00;0;02;01;01;00;05-04-2025;05-09-2024;;;05-04-2025;01;03;S;N
014164925474850532556;46941226043;MZ5901416492547485053255636717675263;AG030109;;01;MZN;01;01;04;47210;00;0.00;0;02;02;01;00;23-07-2025;27-01-2019;;;23-07-2025;02;01;S;N
013780767076925311230;62142242707;MZ5901378076707692531123008607930100;AG090208;;01;EUR;01;01;01;47210;00;0.00;0;02;05;01;00;10-09-2025;19-11-2023;;;10-09-2025;05;01;S;N
012821432998746750432;77800855900;MZ5901282143299874675043294569461467;AG032007;;01;MZN;08;02;03;62010;02;4341041.09;487;00;02;01;00;17-01-2025;26-12-2020;;;17-01-2025;02;01;G;N
018884721979747795665;35640861465;MZ5901888472197974779566521163248330;AG070703;;01;ZAR;01;01;04;56101;00;0.00;0;01;02;01;00;14-07-2025;18-01-2025;;;14-07-2025;02;01;S;N
010744953645267676611;32751400849;MZ5901074495364526767661185988979644;AG032003;;01;MZN;03;02;02;47730;02;16265969.08;52;00;02;04;14;13-05-2025;22-05-2020;;;13-05-2025;02;03;S;N
018085158962212731824;32040730646;MZ5901808515896221273182451528770449;AG100606;;05;MZN;01;01;01;47110;00;0.00;0;01;05;01;00;30-08-2025;16-04-2019;;;30-08-2025;05;01;G;S
018593162228682881497;25215389368;MZ5901859316222868288149705508123637;AG071101;;03;USD;01;01;02;86100;00;0.00;0;01;02;02;11;09-06-2025;11-04-2024;;;09-06-2025;02;03;S;N
016278858415608301453;44980068102;MZ5901627885841560830145323435372887;AG031203;;01;MZN;01;01;02;62010;00;0.00;0;02;01;02;07;19-12-2025;11-07-2025;;;19-12-2025;01;01;S;N
011730821630143685375;80524902006;MZ5901173082163014368537568464576191;AG031708;;01;MZN;01;01;04;62010;00;0.00;0;01;03;01;00;13-12-2025;30-01-2022;;;13-12-2025;03;04;G;N
017366874738246870209;09569724375;MZ5901736687473824687020979204264306;AG091207;;01;MZN;01;01;04;64190;00;0.00;0;01;05;01;00;02-08-2025;20-08-2017;;;02-08-2025;05;02;G;N
016689287816044063390;81845047023;MZ5901668928781604406339092834170581;AG040106;;01;MZN;01;01;05;96020;00;0.00;0;02;03;03;04;15-12-2025;08-09-2025;;;15-12-2025;03;01;G;N
012471041408211819558;59059348503;MZ5901247104140821181955816232392936;AG080205;;01;MZN;01;01;01;56101;00;0.00;0;01;01;01;00;28-01-2025;30-01-2022;;;28-01-2025;01;03;G;N
013186576870327585940;10787968210;MZ5901318657687032758594073191320081;AG071006;;01;MZN;01;01;05;47210;00;0.00;0;01;04;01;00;30-03-2025;01-01-2025;;;30-03-2025;04;01;G;N
014892115655125488612;95442262720;MZ5901489211565512548861267263219767;AG030608;;04;MZN;01;01;03;01110;00;0.00;0;01;05;01;00;12-10-2025;22-07-2025;;;12-10-2025;05;01;S;N
011797398760833188925;13320758988;MZ5901179739876083318892566180254260;AG030805;;02;MZN;01;01;01;85210;00;0.00;0;01;04;01;00;14-10-2025;12-10-2025;;;14-10-2025;04;04;G;N
011717065919098801894;08381472816;MZ5901171706591909880189418015058986;AG100102;;05;MZN;01;01;04;47300;00;0.00;0;01;03;04;15;18-10-2025;05-11-2017;;;18-10-2025;03;03;G;N
010095438348457399871;62618226039;MZ5901009543834845739987164617006355;AG020309;;02;MZN;01;01;05;85210;00;0.00;0;01;02;01;00;14-10-2025;23-11-2017;;;14-10-2025;02;04;G;N
012577467330536232545;43251489394;MZ5901257746733053623254501429140789;AG100706;;02;MZN;01;01;04;49230;00;0.00;0;01;05;01;00;02-04-2025;16-01-2020;;;02-04-2025;05;04;G;N
013353710724829767717;38552060548;MZ5901335371072482976771775748273683;AG071307;;01;MZN;06;02;02;64190;01;51945446.51;227;00;05;01;00;24-07-2025;26-03-2024;;;24-07-2025;05;01;S;N
015620701418808424106;88323699061;MZ5901562070141880842410669222271671;AG040707;;01;MZN;01;01;03;47300;00;0.00;0;01;03;01;00;01-02-2025;09-09-2024;;;01-02-2025;03;03;S;N
017418378491970087836;92814422943;MZ5901741837849197008783690124501036;AG081101;;03;MZN;01;01;05;47210;00;0.00;0;01;01;01;00;17-08-2025;05-05-2023;;;17-08-2025;01;04;G;N
016727926173510060802;78158129178;MZ5901672792617351006080298170657163;AG070401;;01;MZN;01;01;01;41000;00;0.00;0;01;03;01;00;29-03-2025;16-05-2017;;;29-03-2025;03;02;S;N
011141054974216816286;92350451917;MZ5901114105497421681628690507715582;AG030302;;04;MZN;01;01;02;47300;00;0.00;0;01;04;01;00;19-03-2025;30-10-2016;;;19-03-2025;04;01;G;N
019640093528689067665;08412990828;MZ5901964009352868906766569401368801;AG031309;;01;MZN;01;01;05;47110;00;0.00;0;02;02;01;00;23-02-2025;07-01-2020;;;23-02-2025;02;01;G;N
010221002134171843440;63351818931;MZ5901022100213417184344035963326753;AG100305;;01;MZN;01;01;01;56101;00;0.00;0;02;01;01;00;20-10-2025;10-11-2024;;;20-10-2025;01;01;S;N
019425078787616524456;08750178800;MZ5901942507878761652445616872348414;AG031508;;01;MZN;01;01;05;96020;00;0.00;0;02;03;01;00;29-12-2025;12-04-2022;;;29-12-2025;03;03;S;N
014231420170716987506;34603825191;MZ5901423142017071698750644243554633;AG100701;;01;ZAR;04;02;02;01110;01;3154139.28;221;00;03;01;00;26-02-2025;04-07-2018;;;26-02-2025;03;01;G;N
012531223558624386513;49489386930;MZ5901253122355862438651339539695073;AG100701;;04;USD;01;01;05;01110;00;0.00;0;01;04;01;00;07-05-2025;23-06-2018;;;07-05-2025;04;02;G;N
014345089072831956428;63284642235;MZ5901434508907283195642845840505426;AG100401;;01;ZAR;01;01;05;01110;00;0.00;0;02;01;03;16;25-12-2025;24-04-2016;;;25-12-2025;01;02;G;N
010769105546696508700;57554233013;MZ5901076910554669650870045232445009;AG050404;;01;MZN;01;01;05;47210;00;0.00;0;02;01;01;00;20-07-2025;25-07-2024;;;20-07-2025;01;01;G;N
011872238087935850585;88198506908;MZ5901187223808793585058569115059092;AG030301;;02;MZN;07;02;04;86100;04;6901044.69;428;00;01;01;00;17-01-2025;22-01-2020;;;17-01-2025;01;01;S;N
011434134495834323893;88953965574;MZ5901143413449583432389341799041201;AG031007;;01;MZN;04;02;02;55101;01;4928996.77;467;00;02;01;00;07-03-2025;27-04-2021;;;07-03-2025;02;04;S;S
014226048699744723876;53949925037;MZ5901422604869974472387664343883619;AG060103;;04;MZN;01;01;04;47300;00;0.00;0;02;04;01;00;17-07-2025;31-05-2019;;;17-07-2025;04;02;G;N
019632678751648475200;43719240455;MZ5901963267875164847520024470378018;AG071003;;04;MZN;01;01;01;55101;00;0.00;0;01;04;01;00;06-12-2025;26-09-2025;;;06-12-2025;04;04;S;N
019501146037513087404;89313035705;MZ5901950114603751308740471106666289;AG011302;;02;MZN;01;01;02;47300;00;0.00;0;02;03;01;00;09-12-2025;03-09-2025;;;09-12-2025;03;01;S;N
015963057479477097416;11011165875;MZ5901596305747947709741673039285975;AG070105;;02;MZN;01;01;03;64190;00;0.00;0;02;04;01;00;19-12-2025;14-07-2025;;;19-12-2025;04;03;S;N
018079884688094014597;04868748354;MZ5901807988468809401459763589166807;AG100701;;04;MZN;01;01;02;55101;00;0.00;0;01;05;01;00;11-09-2025;18-08-2020;;;11-09-2025;05;03;G;N
017085673736297311587;25966913814;MZ5901708567373629731158755751178265;AG031904;;03;MZN;01;01;05;47730;00;0.00;0;01;04;01;00;21-10-2025;12-02-2021;;;21-10-2025;04;02;S;N
018141454507238676845;19935147278;MZ5901814145450723867684514611111930;AG031305;;01;MZN;01;01;03;86100;00;0.00;0;02;03;02;09;14-02-2025;04-09-2024;;;14-02-2025;03;02;S;N
014012901416677769500;78401171571;MZ5901401290141667776950002704134829;AG071101;;02;MZN;01;01;02;47110;00;0.00;0;01;03;01;00;08-03-2025;08-05-2021;;;08-03-2025;03;01;S;N
010549612356168207045;67316447874;MZ5901054961235616820704502355242389;AG032201;;01;MZN;05;02;01;96020;04;29153218.67;287;00;02;01;00;05-08-2025;31-08-2019;;;05-08-2025;02;03;G;N
016106627006625631697;20411548421;MZ5901610662700662563169705030266234;AG070908;;01;MZN;01;01;02;64190;00;0.00;0;02;05;01;00;16-08-2025;07-05-2016;;;16-08-2025;05;01;G;N
011780985037559201858;02239611876;MZ5901178098503755920185838272422958;AG011503;;02;MZN;01;01;03;49230;00;0.00;0;02;03;01;00;29-05-2025;05-05-2017;;;29-05-2025;03;03;S;N
019421300578327979543;70198957412;MZ5901942130057832797954395329832870;AG021301;;01;MZN;01;01;01;47110;00;0.00;0;02;03;01;00;08-04-2025;08-08-2023;;;08-04-2025;03;01;S;N
011760822985822770545;48641683251;MZ5901176082298582277054596914993696;AG060306;;01;MZN;01;01;04;41000;00;0.00;0;01;04;01;00;06-09-2025;04-07-2019;;;06-09-2025;04;02;S;N
017166918629888090567;95170401568;MZ5901716691862988809056767348870835;AG070609;;01;MZN;01;01;02;01130;00;0.00;0;02;01;01;00;20-02-2025;19-04-2017;;;20-02-2025;01;01;G;N
011486626219487568519;14960764055;MZ5901148662621948756851945747367589;AG030805;;01;MZN;01;01;04;56101;00;0.00;0;01;01;01;00;04-05-2025;21-04-2023;;;04-05-2025;01;02;S;N
018231355884124437354;67286310664;MZ5901823135588412443735429774503779;AG030207;;02;USD;01;01;01;55101;00;0.00;0;02;02;01;00;09-11-2025;28-09-2021;;;09-11-2025;02;02;G;N
016399727244717944841;94045497782;MZ5901639972724471794484138835563192;AG071203;;03;MZN;04;02;01;41000;02;22898543.25;499;00;05;01;00;02-06-2025;10-12-2016;;;02-06-2025;05;04;G;N
017450203722192502195;02899986712;MZ5901745020372219250219551377245977;AG040505;;02;MZN;01;01;05;49230;00;0.00;0;02;04;01;00;21-07-2025;26-12-2023;;;21-07-2025;04;01;S;N
012717345905443998791;42933712795;MZ5901271734590544399879162223613673;AG070705;;01;MZN;01;01;04;85210;00;0.00;0;01;05;01;00;15-07-2025;29-02-2020;;;15-07-2025;05;02;S;N
014369345114184213013;49068499284;MZ5901436934511418421301335181300173;AG020708;;05;MZN;01;01;04;47300;00;0.00;0;01;05;01;00;18-10-2025;01-06-2016;;;18-10-2025;05;02;G;N
012528424951308214821;71725885304;MZ5901252842495130821482125052963021;AG020203;;04;MZN;01;01;04;47730;00;0.00;0;02;03;01;00;22-03-2025;11-08-2023;;;22-03-2025;03;03;S;N
017644971095752053234;13578943055;MZ5901764497109575205323438396759716;AG100709;;01;MZN;07;02;02;01110;02;3330065.11;271;00;05;01;00;11-10-2025;03-07-2016;;;11-10-2025;05;02;S;N
017518074821046127725;92746350768;MZ5901751807482104612772506935713988;AG071303;;01;MZN;08;02;04;47110;02;8333087.17;374;00;04;01;00;06-06-2025;15-06-2018;;;06-06-2025;04;02;G;N
014075720326301355164;45093830132;MZ5901407572032630135516497998900001;AG100301;;01;MZN;08;02;01;47730;01;19591923.46;301;00;01;02;08;17-04-2025;20-09-2020;;;17-04-2025;01;02;G;N
012314148543143450698;41634639470;MZ5901231414854314345069805217626705;AG060903;;01;MZN;01;01;02;47210;00;0.00;0;02;02;01;00;21-01-2025;21-06-2019;;;21-01-2025;02;01;G;N
011495200767799540923;15085033052;MZ5901149520076779954092346422822948;AG031708;;01;MZN;01;01;04;49230;00;0.00;0;02;03;01;00;10-08-2025;19-07-2025;;;10-08-2025;03;01;G;N
011128419093638108068;48853722485;MZ5901112841909363810806839097606918;AG060309;;01;ZAR;08;02;04;49230;04;15921944.29;456;00;02;01;00;01-08-2025;11-01-2022;;;01-08-2025;02;02;G;N
017042373690144904309;16969642077;MZ5901704237369014490430969043311480;AG030409;;01;MZN;01;01;04;55101;00;0.00;0;01;02;01;00;06-10-2025;22-12-2020;;;06-10-2025;02;02;S;N
011154341275050783193;53799609915;MZ5901115434127505078319332988990116;AG031705;;01;MZN;01;01;01;01110;00;0.00;0;01;03;01;00;04-10-2025;23-11-2020;;;04-10-2025;03;01;S;N
013644984028830757580;44831445960;MZ5901364498402883075758046211825937;AG060403;;01;ZAR;01;01;03;47210;00;0.00;0;01;03;01;00;22-02-2025;28-03-2016;;;22-02-2025;03;02;S;N
015461034880096450942;57278018037;MZ5901546103488009645094222484655312;AG100509;;01;ZAR;01;01;04;47210;00;0.00;0;01;01;01;00;17-06-2025;21-11-2017;;;17-06-2025;01;03;G;N
015643362113718703541;47556025405;MZ5901564336211371870354194933942641;AG031704;;01;MZN;07;02;05;47730;02;12274943.34;79;00;02;02;11;25-10-2025;02-11-2021;;;25-10-2025;02;01;S;N
