ID da transacção;ID do Ponto;Data e hora de operação;Valor (MT);Comissão (MT);PAN;NIB de débito;Número de telefone de débito
BCO10TPOS0000001869;BCO10POS0000044;14-09-2025 18:33:06;3884.16;6.73;0499889658970047075;104537618352028219689;844265744
BCO10TPOS0000001870;BCO10POS0000040;07-09-2025 07:15:34;152.26;1.97;9749397774960847097;105669378949547232796;857404320
BCO10TPOS0000001871;BCO10POS0000015;17-06-2025 17:16:09;268.92;2.39;9615423834309641381;101392117728447596842;872594150
BCO10TPOS0000001872;BCO10POS0000007;04-11-2025 23:47:11;975.42;20.78;3856832654088607891;109201337163315510603;843159563
BCO10TPOS0000001873;BCO10POS0000018;20-10-2025 14:49:26;1897.75;35.93;8876652324444615568;105022979644777173445;871311357
BCO10TPOS0000001874;BCO10POS0000057;04-10-2025 03:04:10;391.73;6.17;2419737145173040315;102276003007493119895;824255502
BCO10TPOS0000001875;BCO10POS0000014;29-01-2025 14:06:14;796.83;15.02;0698707290105075726;104990381463721454761;823423751
BCO10TPOS0000001876;BCO10POS0000029;16-06-2025 21:12:52;1739.92;5.15;6557592750743524188;107458564653068589484;852723328
BCO10TPOS0000001877;BCO10POS0000061;13-11-2025 17:59:46;2770.41;49.69;7320220173379020421;101105232245978341205;867059163
BCO10TPOS0000001878;BCO10POS0000060;23-02-2025 18:26:33;870.74;4.43;5896102166226201162;105520289951081973904;840145064
BCO10TPOS0000001879;BCO10POS0000051;30-10-2025 12:45:06;1761.51;8.26;8558607811139001531;103584577937389025894;866991305
BCO10TPOS0000001880;BCO10POS0000011;29-04-2025 09:27:30;11870.49;243.81;6044627310288478342;106604105179989247360;870703300
BCO10TPOS0000001881;BCO10POS0000050;27-07-2025 10:00:12;6809.08;94.44;9315910215321884781;102221912491788284764;845860395
BCO10TPOS0000001882;BCO10POS0000073;06-12-2025 16:25:58;235.16;0.64;9826430478339368462;100572598893940034064;879302065
BCO10TPOS0000001883;BCO10POS0000028;01-08-2025 06:47:05;628.49;7.48;4946225758773486863;109240131729554065641;866385059
BCO10TPOS0000001884;BCO10POS0000063;01-03-2025 19:43:33;540.94;8.57;7357257081832035709;106645082537535918679;825257707
BCO10TPOS0000001885;BCO10POS0000028;15-04-2025 16:24:23;6919.97;114.17;8435970415286353203;103945668636713157248;843949335
BCO10TPOS0000001886;BCO10POS0000027;28-11-2025 12:22:56;998.16;14.72;7914026618670745449;104417833109868088747;874582127
BCO10TPOS0000001887;BCO10POS0000072;23-10-2025 15:19:10;1136.83;11.19;2806821216572762841;107509836258686074272;852260190
BCO10TPOS0000001888;BCO10POS0000024;20-03-2025 16:18:13;959.54;8.63;1007126580261677255;100705585997490306192;871787732
BCO10TPOS0000001889;BCO10POS0000001;18-12-2025 02:29:23;979.22;13.50;9222899983260224209;109436549089034434452;823560705
BCO10TPOS0000001890;BCO10POS0000002;21-02-2025 11:10:53;2038.24;2.30;4770688839607816327;109234739711865417430;876348829
BCO10TPOS0000001891;BCO10POS0000071;12-06-2025 21:50:13;605.33;4.74;4983149104126614086;107325244334305654276;828015303
BCO10TPOS0000001892;BCO10POS0000059;04-09-2025 16:37:45;377.44;4.78;9719831211656306609;109340163251959859850;826096827
BCO10TPOS0000001893;BCO10POS0000044;04-05-2025 09:15:36;7795.58;105.52;4537697771427676191;106609270892487864468;869092262
BCO10TPOS0000001894;BCO10POS0000066;08-02-2025 10:11:56;587.37;9.54;8076446656511171638;104024685559387994176;864968350
BCO10TPOS0000001895;BCO10POS0000011;18-03-2025 17:03:44;9666.41;94.09;7708599472822799632;102807959134789435784;858970668
BCO10TPOS0000001896;BCO10POS0000028;25-09-2025 17:21:23;776.09;6.45;8651522492755513323;102721139031981808752;858927583
BCO10TPOS0000001897;BCO10POS0000077;12-06-2025 13:42:42;3729.87;63.10;0929456955361703475;105716311766431715628;823411634
BCO10TPOS0000001898;BCO10POS0000032;29-11-2025 19:38:41;2250.78;47.85;6112612079035284943;108949676703158103240;822520550
BCO10TPOS0000001899;BCO10POS0000076;13-07-2025 09:29:31;277.87;1.45;0813378905551742543;105805671822792161419;873028896
BCO10TPOS0000001900;BCO10POS0000069;27-02-2025 06:42:20;914.61;9.49;6572204042912571505;102108721048865630959;828448049
BCO10TPOS0000001901;BCO10POS0000015;10-08-2025 18:18:49;549.29;3.90;4657331476771680375;103499755700592382343;862438293
BCO10TPOS0000001902;BCO10POS0000008;14-05-2025 14:12:07;2809.78;48.31;2261776451048074478;105136785906116052035;862013131
BCO10TPOS0000001903;BCO10POS0000061;26-11-2025 12:20:59;419.52;7.50;5041369392166133070;105336130055840723998;872546344
BCO10TPOS0000001904;BCO10POS0000030;07-12-2025 13:32:16;759.19;3.96;9334756868781469648;103221048870329222728;874341967
BCO10TPOS0000001905;BCO10POS0000070;17-04-2025 16:25:42;1400.69;2.52;4584390584733117286;106142585472188416747;858826333
BCO10TPOS0000001906;BCO10POS0000055;16-11-2025 14:42:14;2699.67;32.63;7408496773177592512;102533875758749162628;853226596
BCO10TPOS0000001907;BCO10POS0000010;15-02-2025 16:48:13;1969.05;44.65;1030134548276734531;105883171115402717109;825721388
BCO10TPOS0000001908;BCO10POS0000077;16-07-2025 06:24:57;469.28;4.18;9340073941050359181;104873630601032584070;865997568
BCO10TPOS0000001909;BCO10POS0000014;26-06-2025 20:55:25;1741.96;21.52;5591978417056555920;104345089044117647308;872202626
BCO10TPOS0000001910;BCO10POS0000031;07-10-2025 09:13:48;4832.81;81.37;5835509401072888635;104190389446367272235;847592265
BCO10TPOS0000001911;BCO10POS0000016;21-03-2025 16:01:46;4424.05;37.26;3602273680211682132;105602315310797085328;828336728
BCO10TPOS0000001912;BCO10POS0000074;18-11-2025 09:20:53;2931.07;35.93;2970042174223955596;109146826664908455667;847663328
BCO10TPOS0000001913;BCO10POS0000050;14-07-2025 07:11:49;2415.33;57.08;5105912393831307193;105266432663544483584;823187303
BCO10TPOS0000001914;BCO10POS0000029;03-07-2025 12:39:26;1513.38;22.58;3843009534362166861;109372547600331735862;855824028
BCO10TPOS0000001915;BCO10POS0000079;08-09-2025 15:25:42;311.94;7.63;8936493509625790021;103224825132514123681;864535654
BCO10TPOS0000001916;BCO10POS0000050;17-04-2025 17:20:00;5215.57;24.00;0868902482760987292;102789125472592428208;844052373
BCO10TPOS0000001917;BCO10POS0000031;20-04-2025 14:18:15;6713.44;126.60;7369789823979848926;106320122795999807306;824069672
BCO10TPOS0000001918;BCO10POS0000059;12-01-2025 20:53:27;13203.38;322.18;9275957217175124271;105986865779877425197;847681012
BCO10TPOS0000001919;BCO10POS0000065;19-04-2025 04:37:15;610.13;1.64;6507919922863479963;104440558222953513977;874648222
BCO10TPOS0000001920;BCO10POS0000022;05-09-2025 10:35:41;7148.92;35.55;2338405766867361429;106773547195509889477;860761816
BCO10TPOS0000001921;BCO10POS0000046;09-12-2025 15:20:54;1578.82;7.40;0986832687321946160;102863765103180508730;876857267
BCO10TPOS0000001922;BCO10POS0000013;06-06-2025 17:31:33;416.56;9.71;5194708745865568495;105635572676661532681;879475639
BCO10TPOS0000001923;BCO10POS0000044;08-09-2025 19:46:09;5916.87;139.24;7670491374827816744;105764501160811801792;849939370
BCO10TPOS0000001924;BCO10POS0000064;16-12-2025 10:49:32;862.48;0.97;4309607418190595243;101952526624538520709;825884004
BCO10TPOS0000001925;BCO10POS0000019;08-01-2025 15:14:16;1154.79;12.99;3969700724074043788;100670329887261817046;843481263
BCO10TPOS0000001926;BCO10POS0000049;30-08-2025 21:19:10;785.77;6.85;6445038201015669923;107735795545283651879;851311545
BCO10TPOS0000001927;BCO10POS0000049;27-12-2025 17:31:45;502.00;5.05;6579377739879277369;106052546950915747641;877672755
BCO10TPOS0000001928;BCO10POS0000078;09-05-2025 16:12:22;504.36;9.47;6153115303142081236;102889348762430774318;850644602
BCO10TPOS0000001929;BCO10POS0000065;13-10-2025 13:37:30;1474.69;2.08;1072535787454238567;103192715031878054964;879430837
BCO10TPOS0000001930;BCO10POS0000066;29-09-2025 17:38:16;4758.44;78.33;3555360703938451020;105263421634180648066;858231705
BCO10TPOS0000001931;BCO10POS0000041;19-01-2025 14:48:45;966.20;5.63;6024999544238479010;106708297797690841169;865620343
BCO10TPOS0000001932;BCO10POS0000001;23-06-2025 12:44:31;751.40;16.21;7337281784506704743;104135298396033530355;822262385
BCO10TPOS0000001933;BCO10POS0000078;24-08-2025 13:56:25;1345.69;24.39;1395190971084819039;108105205686586751962;867271431
BCO10TPOS0000001934;BCO10POS0000055;18-12-2025 14:23:39;2018.29;27.21;8750492044922643222;109636610921294852660;862877456
BCO10TPOS0000001935;BCO10POS0000030;12-12-2025 19:48:28;718.08;7.53;8584317394914508098;106009726311720642234;853281453
BCO10TPOS0000001936;BCO10POS0000045;23-02-2025 19:05:35;595.69;9.89;5735572366347935836;100189987092779636441;863813897
BCO10TPOS0000001937;BCO10POS0000032;25-01-2025 12:36:51;1604.58;2.44;9970318391932422627;101962017304839652441;876802849
BCO10TPOS0000001938;BCO10POS0000074;24-12-2025 17:39:51;1443.31;34.52;0036546341159209817;100877614482775868018;847885695
BCO10TPOS0000001939;BCO10POS0000077;07-01-2025 18:15:24;2753.59;49.52;5017558576892622862;109112503716811660321;829419490
BCO10TPOS0000001940;BCO10POS0000066;04-05-2025 14:15:59;335.91;3.74;0030987385667074060;109886811294495313121;862663912
BCO10TPOS0000001941;BCO10POS0000041;27-06-2025 15:46:21;4848.16;104.16;3940813461782087644;101988655253216070498;865912197
BCO10TPOS0000001942;BCO10POS0000051;04-07-2025 18:40:24;1451.89;27.49;6414802061492590959;104707614645943805505;848861220
BCO10TPOS0000001943;BCO10POS0000027;21-03-2025 19:27:44;1999.73;49.42;8705404869720188792;102147955338944384307;820118379
BCO10TPOS0000001944;BCO10POS0000078;03-11-2025 08:56:10;299.70;7.09;2333658939651376233;109436549089034434452;864939461
BCO10TPOS0000001945;BCO10POS0000012;03-11-2025 11:58:25;367.42;5.32;5313709260751246959;107474849722847807348;852871527
BCO10TPOS0000001946;BCO10POS0000064;06-08-2025 10:45:46;193.71;0.66;5167073524536689840;104944037792375072158;825695737
BCO10TPOS0000001947;BCO10POS0000061;24-11-2025 10:12:54;1136.47;21.72;6576489925721689043;105133322435794637928;862185094
BCO10TPOS0000001948;BCO10POS0000050;01-04-2025 10:11:00;782.54;4.06;7761712958329678958;101962017304839652441;862344711
BCO10TPOS0000001949;BCO10POS0000016;20-02-2025 16:53:26;8732.08;46.19;1862328556111197389;102445642083870946342;822559644
BCO10TPOS0000001950;BCO10POS0000012;29-10-2025 09:27:00;3785.69;55.92;4834505948644379956;106559530026397808176;879301199
BCO10TPOS0000001951;BCO10POS0000033;21-07-2025 19:58:50;38432.50;420.57;8888079574652953949;109079538982747398521;876030791
BCO10TPOS0000001952;BCO10POS0000018;06-09-2025 10:41:32;1766.39;1.91;9773047046233558229;104692382252403930732;871791479
BCO10TPOS0000001953;BCO10POS0000011;15-01-2025 13:06:10;2366.99;12.11;7504736908493217088;109380209290798957533;825653475
BCO10TPOS0000001954;BCO10POS0000047;23-06-2025 18:47:05;511.65;1.89;5043451609064745761;103208459401077130769;823723784
BCO10TPOS0000001955;BCO10POS0000070;01-04-2025 18:58:13;600.78;7.90;1996179905880962310;102458759472614833916;843633440
BCO10TPOS0000001956;BCO10POS0000045;21-06-2025 07:00:06;2214.86;36.62;5813559650832179963;104161118137979904110;820126266
BCO10TPOS0000001957;BCO10POS0000056;17-12-2025 10:14:11;648.30;6.94;5954648866758450641;104536200583608115583;861531481
BCO10TPOS0000001958;BCO10POS0000024;30-01-2025 09:34:10;805.15;18.72;4419152183204784936;101673582116263738488;864686624
BCO10TPOS0000001959;BCO10POS0000050;24-05-2025 08:33:26;4255.82;38.48;3361362794312475466;100706927390807147642;842978077
BCO10TPOS0000001960;BCO10POS0000047;17-06-2025 08:44:50;2239.80;9.42;7469410583946509382;101672885903753437305;843993739
BCO10TPOS0000001961;BCO10POS0000070;13-04-2025 23:49:53;1628.29;15.99;3446248160508757939;102539105812841123972;870559870
BCO10TPOS0000001962;BCO10POS0000064;30-03-2025 16:37:05;338.34;5.06;9922736178724568509;108107319488693437608;820700389
BCO10TPOS0000001963;BCO10POS0000076;13-07-2025 11:52:07;563.56;8.62;7604538108408046119;107968222506249658955;825933378
BCO10TPOS0000001964;BCO10POS0000050;23-10-2025 12:00:22;1095.02;16.28;3219452019098231536;104529198413657327940;853885968
BCO10TPOS0000001965;BCO10POS0000078;21-01-2025 14:14:40;1430.25;14.63;9558804771216329047;109463479300470057052;829017627
BCO10TPOS0000001966;BCO10POS0000064;12-08-2025 15:46:45;279.45;5.70;5057937301937628989;106303818256392018072;853130831
BCO10TPOS0000001967;BCO10POS0000080;29-12-2025 12:44:34;518.90;1.18;9955615974214377571;102302762486454897334;859861801
BCO10TPOS0000001968;BCO10POS0000045;26-10-2025 18:42:13;520.20;4.80;0788717871948360353;103593229074665313599;848552839
BCO10TPOS0000001969;BCO10POS0000036;01-05-2025 12:17:23;3263.16;27.11;3137076278417180715;109932195493022725814;875932955
BCO10TPOS0000001970;BCO10POS0000066;22-05-2025 18:31:34;1065.45;17.15;2407021611681980521;100647230702349949833;820664679
BCO10TPOS0000001971;BCO10POS0000027;04-06-2025 21:53:33;1110.31;8.88;8896375249314365142;107208346418651362675;829794861
BCO10TPOS0000001972;BCO10POS0000060;13-07-2025 17:03:21;138.94;0.34;9637638884917901208;102676283456480858920;849800876
BCO10TPOS0000001973;BCO10POS0000040;07-12-2025 14:45:57;631.94;7.04;4349115482608086194;101515838732624994302;878329788
BCO10TPOS0000001974;BCO10POS0000064;21-05-2025 16:34:57;1066.80;9.67;4715857862334624628;102721139031981808752;840879665
BCO10TPOS0000001975;BCO10POS0000046;12-03-2025 17:52:20;743.68;8.39;8385006224527053000;104499169164342618565;843547824
BCO10TPOS0000001976;BCO10POS0000061;26-05-2025 11:33:40;866.32;3.89;6927534867815947464;107885634499417379444;822350384
BCO10TPOS0000001977;BCO10POS0000046;19-11-2025 10:49:29;2993.00;43.31;3858811853106741429;106165663121057227573;867369908
BCO10TPOS0000001978;BCO10POS0000053;16-12-2025 14:56:59;1178.75;24.38;9797259055734486368;106553810370477433514;843161444
BCO10TPOS0000001979;BCO10POS0000059;05-07-2025 11:48:59;2582.33;52.22;2729901715459761250;109517119883518361213;825926766
BCO10TPOS0000001980;BCO10POS0000023;31-05-2025 19:00:29;331.42;4.60;6503478432988433530;101303934779434874736;829595854
BCO10TPOS0000001981;BCO10POS0000038;10-11-2025 07:32:08;1709.57;39.35;0765426194993135325;103353196977806395067;820507028
BCO10TPOS0000001982;BCO10POS0000079;02-02-2025 16:11:46;760.18;5.03;0308112148296647157;105618599753730770345;864734479
BCO10TPOS0000001983;BCO10POS0000066;28-06-2025 08:54:29;497.29;2.57;6912887460960932453;103082901730578437195;871740504
BCO10TPOS0000001984;BCO10POS0000044;22-09-2025 15:14:13;16051.86;268.64;2572103856771635969;105143584830729236009;864139848
BCO10TPOS0000001985;BCO10POS0000017;22-01-2025 10:21:29;1480.53;27.46;0068358293266188741;108841940981853598746;844367607
BCO10TPOS0000001986;BCO10POS0000060;16-03-2025 17:13:52;863.04;10.17;6098264696313342146;109384703679554537459;867865295
BCO10TPOS0000001987;BCO10POS0000045;05-04-2025 09:02:39;2811.43;63.40;4529460683562914230;105949012433454337059;827739572
BCO10TPOS0000001988;BCO10POS0000033;24-03-2025 17:47:32;18956.74;349.34;5921504334496246813;100480157186215253570;862039473
BCO10TPOS0000001989;BCO10POS0000075;02-11-2025 11:58:06;2460.05;45.99;0169646304784632016;102528954572996412494;875842205
BCO10TPOS0000001990;BCO10POS0000006;29-10-2025 20:49:34;701.51;13.35;1534061882577923698;104178216582943541911;860431466
BCO10TPOS0000001991;BCO10POS0000058;16-08-2025 14:50:06;3060.47;20.51;8226086816653173966;103673952909730931453;853449550
BCO10TPOS0000001992;BCO10POS0000072;29-10-2025 11:50:17;953.56;19.61;2780388017153707028;102302762486454897334;841859503
BCO10TPOS0000001993;BCO10POS0000065;26-11-2025 01:10:07;810.43;2.50;6969987498282276808;106476892701462771797;865661594
BCO10TPOS0000001994;BCO10POS0000018;28-12-2025 08:03:20;1815.74;29.43;1461503062782715250;109760081981454702340;841738257
BCO10TPOS0000001995;BCO10POS0000068;29-05-2025 18:29:59;923.02;10.98;1658533158572654833;100337857837335360705;824970267
BCO10TPOS0000001996;BCO10POS0000045;07-11-2025 03:08:09;570.25;7.16;6184333243742851957;108274967218263019543;866532618
BCO10TPOS0000001997;BCO10POS0000030;09-11-2025 20:58:12;2550.96;20.82;3459616306602346772;100305884661280982891;870244382
BCO10TPOS0000001998;BCO10POS0000023;14-10-2025 13:41:01;626.00;5.31;5381862604359414044;109517119883518361213;866441716
BCO10TPOS0000001999;BCO10POS0000078;21-10-2025 10:51:23;1748.95;11.76;8454928024504852061;104945071321777236018;848310401
BCO10TPOS0000002000;BCO10POS0000055;21-09-2025 09:22:54;5583.76;97.11;1115751125085225749;106570969729165811725;821996250
BCO10TPOS0000002001;BCO10POS0000028;04-12-2025 10:44:15;281.95;1.32;6087780678519232952;106310527958741919366;823823158
BCO10TPOS0000002002;BCO10POS0000079;29-01-2025 20:12:02;751.62;13.01;9601923117688672312;102314522318429095832;858515485
BCO10TPOS0000002003;BCO10POS0000004;04-03-2025 13:46:13;2517.99;14.34;5515642910793428774;100528798884632144010;828463907
BCO10TPOS0000002004;BCO10POS0000013;12-07-2025 11:12:16;1802.87;29.51;5007101092827817033;102572570244535070990;847658151
BCO10TPOS0000002005;BCO10POS0000044;27-04-2025 14:54:35;14047.48;218.64;5363582746680300120;102163672094720660279;843391334
BCO10TPOS0000002006;BCO10POS0000072;22-11-2025 16:59:17;591.10;3.02;4301956536416918878;108930876281601269525;844286970
BCO10TPOS0000002007;BCO10POS0000016;19-12-2025 17:06:03;1673.64;8.88;2019083051727254612;106661560828394407472;847725700
BCO10TPOS0000002008;BCO10POS0000070;26-04-2025 21:35:24;864.68;12.97;2764084263972782289;105980072608418936033;821580345
BCO10TPOS0000002009;BCO10POS0000060;23-07-2025 10:27:41;1051.01;16.36;2181881608869085007;106889895857004812238;843986032
BCO10TPOS0000002010;BCO10POS0000004;28-12-2025 21:41:10;8168.10;54.64;5961568570135878488;103257191300671987225;861824194
BCO10TPOS0000002011;BCO10POS0000047;12-12-2025 11:16:34;2838.35;31.47;9593619025651407406;104734908012922381346;873852027
BCO10TPOS0000002012;BCO10POS0000062;18-10-2025 11:44:07;637.23;13.62;1301586604313455912;108472487402819334686;875637068
BCO10TPOS0000002013;BCO10POS0000005;25-01-2025 08:14:14;1665.27;9.40;1711432467312527758;101359122938036208332;841186622
BCO10TPOS0000002014;BCO10POS0000024;27-03-2025 15:21:32;701.93;15.82;0973693069330900115;101673582116263738488;852945438
BCO10TPOS0000002015;BCO10POS0000079;13-11-2025 14:24:08;78.18;0.93;0054359843851742880;103283923559481055794;850135763
BCO10TPOS0000002016;BCO10POS0000001;18-09-2025 11:25:58;734.56;8.51;4636938133630199411;104905478146476877766;871821395
BCO10TPOS0000002017;BCO10POS0000058;15-09-2025 16:34:27;4731.68;61.46;1113860448057019820;104986891751092106619;850913910
BCO10TPOS0000002018;BCO10POS0000014;16-01-2025 09:03:42;2838.26;51.77;8675719146665735374;109169405818422673161;849057722
BCO10TPOS0000002019;BCO10POS0000074;01-06-2025 19:12:43;2136.89;2.95;9546639086765125623;106046240300999538424;874496913
BCO10TPOS0000002020;BCO10POS0000066;15-03-2025 10:57:30;655.75;1.07;9747256204282713619;109946015645699474203;878397168
BCO10TPOS0000002021;BCO10POS0000039;27-02-2025 17:51:03;244.95;4.35;7049637502441618056;101558491828432838421;860489513
BCO10TPOS0000002022;BCO10POS0000012;12-03-2025 08:37:14;354.93;3.22;5820341877078317560;104022744406206427203;868022116
BCO10TPOS0000002023;BCO10POS0000030;02-03-2025 07:34:03;2349.83;13.84;9054770730047335217;101235877952159736358;826494438
BCO10TPOS0000002024;BCO10POS0000073;08-03-2025 17:21:07;1389.94;34.02;2955069184295969306;103715798268005333184;870822414
BCO10TPOS0000002025;BCO10POS0000064;02-08-2025 15:05:59;474.09;11.83;7691414334556280173;108187989628847634429;871406309
BCO10TPOS0000002026;BCO10POS0000005;20-01-2025 13:19:55;1831.94;32.34;2104691328683661992;106239116479934976338;852549744
BCO10TPOS0000002027;BCO10POS0000024;16-01-2025 16:45:06;145.90;1.03;5897808153533380215;109619072449455483790;856387957
BCO10TPOS0000002028;BCO10POS0000068;17-03-2025 10:12:06;587.36;4.78;8226112918139748909;102579396195556712740;879537102
BCO10TPOS0000002029;BCO10POS0000006;12-10-2025 12:46:10;657.47;13.79;9059457506710487557;108153386679815736765;846066878
BCO10TPOS0000002030;BCO10POS0000029;28-12-2025 17:37:42;736.89;5.54;3823743731456356848;100920155934377785546;840064248
BCO10TPOS0000002031;BCO10POS0000041;12-02-2025 10:13:58;312.29;5.93;4892312184382635656;102004620705146236226;841489929
BCO10TPOS0000002032;BCO10POS0000002;25-03-2025 17:49:58;378.31;0.55;5259646739561002899;108782159375438330959;820487805
BCO10TPOS0000002033;BCO10POS0000013;23-08-2025 17:49:49;3046.53;20.00;6634200935674740634;109484110502837593982;865486786
BCO10TPOS0000002034;BCO10POS0000064;19-05-2025 06:31:51;131.33;1.86;3834529828491949636;104061186518012603829;848132417
BCO10TPOS0000002035;BCO10POS0000032;09-07-2025 20:05:49;2849.44;30.68;4436250221027543463;100837735937173626584;870856133
BCO10TPOS0000002036;BCO10POS0000013;07-08-2025 23:37:47;6372.59;13.25;3680718924682187973;104875356084440784813;825020926
BCO10TPOS0000002037;BCO10POS0000049;03-04-2025 17:44:51;375.26;8.20;2943304828467055601;101640385914779350003;848384096
BCO10TPOS0000002038;BCO10POS0000061;05-01-2025 15:14:50;2594.29;45.58;5158917746797105914;108086540811701347079;841955720
BCO10TPOS0000002039;BCO10POS0000046;21-05-2025 18:39:37;915.15;18.23;3469811379227018999;106974442142211663999;820039257
BCO10TPOS0000002040;BCO10POS0000057;24-04-2025 15:15:38;3111.31;70.41;1082836143405334984;108755202046566679500;862094287
BCO10TPOS0000002041;BCO10POS0000080;11-10-2025 09:42:28;895.60;1.30;4530076319611768284;108313705438233977742;861651598
BCO10TPOS0000002042;BCO10POS0000038;17-10-2025 21:27:12;1104.80;21.59;8385687485650901479;108680401557639689017;822471766
BCO10TPOS0000002043;BCO10POS0000051;21-08-2025 12:52:07;4975204.33;87690.35;1147750449199114096;109547342581139985216;850906933
BCO10TPOS0000002044;BCO10POS0000066;02-09-2025 12:44:39;449.30;0.98;2986695408981526333;101715422193338104410;842737215
BCO10TPOS0000002045;BCO10POS0000002;23-02-2025 14:09:01;827.29;16.39;2559670826527540193;105636424433587190247;821084589
BCO10TPOS0000002046;BCO10POS0000005;17-05-2025 15:50:41;343.05;8.23;8279151099298909555;107898256767118148849;874888313
BCO10TPOS0000002047;BCO10POS0000046;28-03-2025 08:40:37;1213.58;6.73;7864648794593745207;103947083780922387765;851750723
BCO10TPOS0000002048;BCO10POS0000002;28-05-2025 09:43:30;317.24;0.99;2071251236118356277;103794748655631974232;859166334
BCO10TPOS0000002049;BCO10POS0000019;10-05-2025 08:31:57;3457.68;50.06;7017918857812933316;102609115550254638923;844357023
BCO10TPOS0000002050;BCO10POS0000027;31-08-2025 14:25:09;5551.46;13.05;8845318081668417325;105402738902446976104;825071395
BCO10TPOS0000002051;BCO10POS0000033;05-08-2025 13:48:50;7418.20;171.46;1044784646090943796;101638263890856288340;841259044
BCO10TPOS0000002052;BCO10POS0000040;22-10-2025 20:35:56;1579.34;23.28;3897454213438508856;108102529132803426212;871934790
BCO10TPOS0000002053;BCO10POS0000062;03-12-2025 13:30:03;264.74;6.56;1611788844769363706;109748272614084537060;869006032
BCO10TPOS0000002054;BCO10POS0000056;31-03-2025 18:43:20;2985.32;39.88;4513845953489380299;105194740313323635064;863836402
BCO10TPOS0000002055;BCO10POS0000002;06-11-2025 16:13:11;129.46;2.42;6719856090926252735;102053772157722702859;861094922
BCO10TPOS0000002056;BCO10POS0000043;28-10-2025 14:53:47;1607.89;16.02;6303331452832328673;104170695094069622794;878232986
BCO10TPOS0000002057;BCO10POS0000015;14-07-2025 12:34:51;1497.40;3.09;9051900110397794393;105615866514953109722;864070113
BCO10TPOS0000002058;BCO10POS0000068;18-07-2025 22:10:30;1082.34;20.10;1545746685680763327;108105205686586751962;825412576
BCO10TPOS0000002059;BCO10POS0000080;06-09-2025 09:13:56;657.31;3.73;7688742762715000800;106110501153436466134;869362058
BCO10TPOS0000002060;BCO10POS0000057;08-12-2025 10:12:23;687.27;16.75;0555053461454335830;108294747870724845817;857527482
BCO10TPOS0000002061;BCO10POS0000024;20-05-2025 08:34:18;800.02;11.66;4403335319636640722;108263663951264047461;824254963
BCO10TPOS0000002062;BCO10POS0000057;31-10-2025 17:16:55;993.91;18.03;3814281193115312888;107021478803464650782;853019214
BCO10TPOS0000002063;BCO10POS0000063;02-02-2025 12:51:28;4254.11;35.11;4686919599933213678;104216805222961446177;872895363
BCO10TPOS0000002064;BCO10POS0000001;25-07-2025 20:25:12;1157.76;20.71;9643095109609094715;109409141742799274750;825470197
BCO10TPOS0000002065;BCO10POS0000073;15-03-2025 08:58:55;590.58;12.83;6240041293993503183;108949676703158103240;867542826
BCO10TPOS0000002066;BCO10POS0000075;28-12-2025 15:23:11;1209.71;9.61;4806430433978936696;102454902378863165732;859450777
BCO10TPOS0000002067;BCO10POS0000062;03-03-2025 08:26:35;783.54;14.77;6850781568520541151;103629176775002268191;824828595
BCO10TPOS0000002068;BCO10POS0000001;15-12-2025 01:18:39;1118.73;14.44;2691499494479407006;103859921148569113652;850856812
BCO10TPOS0000002069;BCO10POS0000010;25-09-2025 13:13:36;6294.36;114.08;7314742647159123881;105722305647160813745;844942661
BCO10TPOS0000002070;BCO10POS0000017;16-05-2025 07:35:23;423.41;0.43;0840045577152022618;101347425293093617216;855482359
BCO10TPOS0000002071;BCO10POS0000006;08-07-2025 10:52:03;247.16;5.25;4035049594252186239;104616495698488402466;873622676
BCO10TPOS0000002072;BCO10POS0000037;04-06-2025 13:55:08;158.43;2.40;7335493422155858042;109468312046989154080;877680658
BCO10TPOS0000002073;BCO10POS0000008;17-06-2025 14:38:29;7624.05;57.03;6554179295778015201;104476277299991826985;855885447
BCO10TPOS0000002074;BCO10POS0000076;20-07-2025 09:05:15;1356.84;32.01;0024436142943837544;107885634499417379444;821230961
BCO10TPOS0000002075;BCO10POS0000004;18-06-2025 19:10:00;23627.10;106.71;4063100380506815685;107801531815362476592;869108874
BCO10TPOS0000002076;BCO10POS0000010;04-10-2025 11:05:22;1496.21;36.87;8871161558568659432;102941600800210750218;866525054
BCO10TPOS0000002077;BCO10POS0000079;01-03-2025 15:52:34;1919.88;11.86;1023899882279573672;104022744406206427203;855105113
BCO10TPOS0000002078;BCO10POS0000013;23-08-2025 18:52:34;552.52;11.09;5309192202147761954;104104076369245000437;825215964
BCO10TPOS0000002079;BCO10POS0000008;08-01-2025 19:12:34;783.81;1.93;3591667839643552695;107498155428815561404;864251257
BCO10TPOS0000002080;BCO10POS0000068;20-05-2025 15:32:35;138.74;2.85;1540222461548690868;104132229601939830786;870365688
BCO10TPOS0000002081;BCO10POS0000055;23-10-2025 17:20:57;6835.58;108.15;7833104709333578861;107801531815362476592;859006401
BCO10TPOS0000002082;BCO10POS0000044;25-03-2025 09:24:54;11229.56;280.06;8283944118227048511;101028895529596636211;824319155
BCO10TPOS0000002083;BCO10POS0000013;17-06-2025 18:34:22;203.74;4.03;2496314404250853887;101291953761362597002;863961393
BCO10TPOS0000002084;BCO10POS0000045;20-04-2025 20:20:34;323.63;7.77;6861421760969883994;106943701915159810313;866227834
