NIB;NUIB do Titular;IBAN;Agência / ID Ponto;Agente / ID Ponto;Tipo de Conta;Moeda;Titularidade;Tipo de Titular;Regime de movimentação;Sector de Actividade do Titular;Dimensão da Empresa titular;Volume de Negócios da Empresa titular;Número de trabalhadores da empresa titular;Tipo de classificação da necessidade especial/deficiência;Canal preferencial de acesso à conta;Estado da Conta;Motivo de alteração do Estado;Data da última actualização do estado;Data de Abertura;Data de Encerramento;Data da Última Operação;Data da Última Actualização dos dados;Canal de Abertura;Frequência de utilização da conta;Regime de Abertura;Pessoa Politicamente Exposta  (PEP)
027548629667213938670;06033744564;MZ5902754862966721393867008940416074;AG031606;;01;MZN;01;01;05;01110;00;0.00;0;01;03;01;00;09-03-2025;21-12-2017;;;09-03-2025;03;01;G;N
021227305834186796228;20819348395;MZ5902122730583418679622819344087122;AG030303;;01;MZN;01;01;05;86100;00;0.00;0;02;05;01;00;13-05-2025;29-07-2023;;;13-05-2025;05;02;G;N
020868505964339994315;82408139835;MZ5902086850596433999431568345031901;AG090608;;04;MZN;01;01;05;64190;00;0.00;0;02;02;03;16;18-04-2025;09-02-2017;;;18-04-2025;02;02;S;N
027059988153682208915;51045467089;MZ5902705998815368220891587840058851;AG030105;;01;MZN;01;01;04;64190;00;0.00;0;02;02;01;00;31-12-2025;09-10-2025;;;31-12-2025;02;03;S;N
025329770782625156841;62783944897;MZ5902532977078262515684100621059862;AG010508;;02;MZN;01;01;05;41000;00;0.00;0;02;03;01;00;23-02-2025;28-06-2024;;;23-02-2025;03;03;G;N
028919892468191945665;23973401335;MZ5902891989246819194566592372307937;AG060907;;01;MZN;06;02;03;49230;01;22409962.09;177;00;05;01;00;26-03-2025;15-09-2020;;;26-03-2025;05;04;G;N
028808325795362461507;49987543736;MZ5902880832579536246150789446838418;AG090205;;01;MZN;01;01;01;47730;00;0.00;0;01;01;01;00;18-10-2025;24-07-2017;;;18-10-2025;01;01;S;N
023589734326276302959;97249129820;MZ5902358973432627630295994892156680;AG040908;;01;MZN;01;01;03;96020;00;0.00;0;02;05;01;00;19-07-2025;24-05-2025;;;19-07-2025;05;01;G;N
023626246856326313707;32195907271;MZ5902362624685632631370725222230431;AG010302;;01;MZN;01;01;04;96020;00;0.00;0;02;02;02;05;08-02-2025;21-04-2019;;;08-02-2025;02;02;G;N
028393137788747266551;41351372427;MZ5902839313778874726655189799015321;AG031107;;01;MZN;06;02;03;56101;02;38164225.98;42;00;04;01;00;04-05-2025;12-08-2016;;;04-05-2025;04;03;S;N
027368608082617135378;59880879762;MZ5902736860808261713537811523948707;AG032307;;01;MZN;07;02;04;01130;02;6986590.82;162;00;01;01;00;13-03-2025;15-01-2024;;;13-03-2025;01;04;S;N
024035960146691214535;46510509747;MZ5902403596014669121453567762662863;AG081306;;01;MZN;01;01;02;47210;00;0.00;0;02;01;02;08;19-03-2025;29-10-2017;;;19-03-2025;01;02;S;S
025989116281067247419;38614368417;MZ5902598911628106724741954200836118;AG070207;;02;MZN;01;01;02;86100;00;0.00;0;01;05;01;00;10-12-2025;07-05-2025;;;10-12-2025;05;02;S;N
026477570823894559268;09202956901;MZ5902647757082389455926839262350420;AG060705;;01;USD;01;01;02;56101;00;0.00;0;01;01;01;00;22-08-2025;05-10-2018;;;22-08-2025;01;02;S;N
021298480981271286120;24277467489;MZ5902129848098127128612050873706477;AG030205;;01;MZN;01;01;05;47300;00;0.00;0;02;01;01;00;12-04-2025;08-07-2018;;;12-04-2025;01;02;S;N
028072895606881870637;72787452861;MZ5902807289560688187063740415028348;AG070506;;02;MZN;01;01;01;86100;00;0.00;0;02;02;01;00;16-09-2025;28-02-2024;;;16-09-2025;02;03;S;N
025957625393099505856;76263007874;MZ5902595762539309950585675809972084;AG021004;;01;MZN;01;01;05;55101;00;0.00;0;02;02;01;00;13-04-2025;02-06-2020;;;13-04-2025;02;01;S;N
020617915643849578656;39423669955;MZ5902061791564384957865645027483177;AG050206;;01;MZN;01;01;05;49230;00;0.00;0;02;01;01;00;28-08-2025;05-05-2025;;;28-08-2025;01;01;G;N
028583211267768106893;49018609507;MZ5902858321126776810689373310186872;AG100407;;02;MZN;01;01;05;01110;00;0.00;0;02;02;01;00;20-11-2025;24-11-2019;;;20-11-2025;02;01;G;N
026137729283465355673;63850035929;MZ5902613772928346535567384868143314;AG071006;;01;MZN;01;01;04;96020;00;0.00;0;01;02;01;00;21-10-2025;04-08-2018;;;21-10-2025;02;02;S;N
023038943186372938469;34491885815;MZ5902303894318637293846950178760203;AG090803;;01;MZN;01;01;01;47730;00;0.00;0;02;03;01;00;09-04-2025;25-10-2020;;;09-04-2025;03;02;S;N
023983043779151219695;74745568019;MZ5902398304377915121969535765009811;AG071306;;02;MZN;05;02;02;41000;04;3153346.26;39;00;04;01;00;24-07-2025;19-07-2022;;;24-07-2025;04;01;S;N
024385244748770538753;80155912760;MZ5902438524474877053875367320078232;AG100608;;01;MZN;01;01;04;41000;00;0.00;0;02;02;01;00;30-01-2025;11-08-2019;;;30-01-2025;02;04;G;N
024446968282523550434;89947169742;MZ5902444696828252355043476096868203;AG020605;;01;USD;01;01;03;64190;00;0.00;0;01;02;01;00;15-06-2025;20-12-2017;;;15-06-2025;02;04;G;N
029616252081979661080;25920489668;MZ5902961625208197966108066001568840;AG100507;;01;MZN;06;02;03;47730;01;12125194.08;155;00;04;01;00;09-12-2025;26-05-2020;;;09-12-2025;04;03;S;N
022011976357496080911;43736399914;MZ5902201197635749608091115384979646;AG041006;;02;MZN;01;01;03;01130;00;0.00;0;02;02;01;00;15-10-2025;03-07-2019;;;15-10-2025;02;02;G;N
026485451831893470875;00158366734;MZ5902648545183189347087506057023830;AG060906;;01;MZN;01;01;02;47210;00;0.00;0;02;03;02;13;14-05-2025;30-04-2025;;;14-05-2025;03;01;G;N
025653469615185616730;14865760265;MZ5902565346961518561673000013837470;AG070109;;01;ZAR;01;01;05;55101;00;0.00;0;01;05;02;13;25-08-2025;08-01-2018;;;25-08-2025;05;02;G;N
027173657254132296329;05842440014;MZ5902717365725413229632906527598784;AG060103;;01;MZN;01;01;02;85210;00;0.00;0;02;01;01;00;14-07-2025;09-04-2024;;;14-07-2025;01;01;G;N
029045369962705157459;16764222971;MZ5902904536996270515745923174285061;AG021501;;01;MZN;01;01;03;47730;00;0.00;0;02;03;01;00;24-08-2025;09-04-2016;;;24-08-2025;03;02;S;N
025966426488399136383;81088286492;MZ5902596642648839913638376257447114;AG061209;;02;MZN;01;01;04;86100;00;0.00;0;02;05;01;00;28-05-2025;27-04-2020;;;28-05-2025;05;02;S;N
028806358583640063834;64597711843;MZ5902880635858364006383436009149317;AG080308;;01;MZN;08;02;01;47300;01;10011736.01;66;00;04;01;00;13-01-2025;29-09-2023;;;13-01-2025;04;01;G;N
022637117044876617216;54671307171;MZ5902263711704487661721627522968334;AG021101;;01;MZN;01;01;01;96020;00;0.00;0;02;03;01;00;30-06-2025;04-09-2018;;;30-06-2025;03;01;S;N
028787885625824938362;63035177911;MZ5902878788562582493836204436176076;AG050303;;03;MZN;01;01;03;62010;00;0.00;0;02;05;01;00;28-07-2025;14-11-2019;;;28-07-2025;05;01;G;N
021207630349004882776;17377950398;MZ5902120763034900488277630644958055;AG100109;;01;MZN;01;01;03;96020;00;0.00;0;02;05;01;00;02-04-2025;05-09-2020;;;02-04-2025;05;01;S;N
020071783506052909575;87183227275;MZ5902007178350605290957565156623940;AG020406;;01;MZN;01;01;03;01130;00;0.00;0;01;05;01;00;21-10-2025;15-01-2025;;;21-10-2025;05;02;S;N
022526578419859003895;32130088760;MZ5902252657841985900389569232094527;AG090208;;01;MZN;01;01;03;85210;00;0.00;0;01;03;01;00;23-07-2025;21-10-2019;;;23-07-2025;03;02;G;N
020069890684303321136;57687705856;MZ5902006989068430332113647543213294;AG031806;;01;MZN;01;01;04;41000;00;0.00;0;01;02;03;14;27-10-2025;22-09-2018;;;27-10-2025;02;02;G;N
029121658785317878609;01399718415;MZ5902912165878531787860919904375888;AG020903;;01;MZN;06;02;05;47730;01;8467969.68;261;00;01;02;04;11-06-2025;10-01-2016;;;11-06-2025;01;02;S;N
024180601746904551828;75931630642;MZ5902418060174690455182807889677179;AG070207;;01;MZN;01;01;02;47300;00;0.00;0;02;01;01;00;02-08-2025;08-10-2016;;;02-08-2025;01;01;G;S
020973594394139292435;14678683211;MZ5902097359439413929243564304206643;AG030602;;01;MZN;01;01;02;85210;00;0.00;0;01;05;01;00;11-10-2025;01-07-2018;;;11-10-2025;05;02;G;N
028246694883365803847;05472888704;MZ5902824669488336580384786786119856;AG021505;;01;MZN;01;01;03;56101;00;0.00;0;01;01;01;00;09-06-2025;05-01-2018;;;09-06-2025;01;05;S;N
022454602987024581375;73857140701;MZ5902245460298702458137508637863708;AG060409;;01;MZN;01;01;04;85210;00;0.00;0;01;03;01;00;16-08-2025;26-05-2020;;;16-08-2025;03;01;S;N
024922944669277317043;01016169718;MZ5902492294466927731704350201024086;AG100409;;01;MZN;01;01;03;85210;00;0.00;0;01;01;01;00;11-04-2025;20-05-2023;;;11-04-2025;01;02;S;N
023596038994994003893;11830039617;MZ5902359603899499400389310303686425;AG041408;;01;MZN;04;02;05;01130;02;7025517.99;63;00;02;01;00;26-04-2025;15-07-2018;;;26-04-2025;02;03;S;N
022625282832005725041;72996932499;MZ5902262528283200572504167885656104;AG031605;;01;MZN;01;01;01;86100;00;0.00;0;01;02;01;00;06-08-2025;19-01-2017;;;06-08-2025;02;02;G;N
028344462147130306689;78723921116;MZ5902834446214713030668909106074003;AG032303;;01;MZN;01;01;02;47110;00;0.00;0;01;01;01;00;15-07-2025;28-10-2022;;;15-07-2025;01;02;S;N
023750485123698981169;29162918710;MZ5902375048512369898116980790230192;AG030808;;03;MZN;03;02;05;01130;01;12375513.35;388;00;02;01;00;28-12-2025;28-12-2025;;;28-12-2025;02;03;G;N
028513188030807498917;25673774851;MZ5902851318803080749891755164159307;AG070206;;01;ZAR;01;01;01;56101;00;0.00;0;02;04;01;00;17-11-2025;10-07-2025;;;17-11-2025;04;02;S;N
027565461292003925260;23548524751;MZ5902756546129200392526039043313580;AG070305;;05;USD;01;01;05;85210;00;0.00;0;02;05;01;00;12-02-2025;15-02-2019;;;12-02-2025;05;02;S;S
022289109218044266416;33905341886;MZ5902228910921804426641647740492338;AG030902;;01;MZN;01;01;01;47210;00;0.00;0;02;02;01;00;26-09-2025;23-09-2024;;;26-09-2025;02;04;S;N
023112721240469494462;68522791802;MZ5902311272124046949446263798141642;AG010203;;01;MZN;01;01;02;47110;00;0.00;0;01;05;01;00;19-08-2025;12-12-2020;;;19-08-2025;05;01;G;N
028495935878472661138;93367476278;MZ5902849593587847266113839757606108;AG030107;;03;MZN;01;01;03;47210;00;0.00;0;02;04;01;00;06-08-2025;11-07-2019;;;06-08-2025;04;04;G;N
021460870914885299767;92527603423;MZ5902146087091488529976792253167843;AG051101;;01;MZN;05;02;03;55101;01;4863913.77;88;00;04;01;00;31-03-2025;21-01-2025;;;31-03-2025;04;04;S;N
020339067129103677840;24663528499;MZ5902033906712910367784095391933714;AG070103;;04;MZN;01;01;03;49230;00;0.00;0;01;04;01;00;08-06-2025;26-12-2018;;;08-06-2025;04;02;G;N
028763196937912121423;08393593426;MZ5902876319693791212142324372285708;AG021003;;01;MZN;01;01;02;41000;00;0.00;0;02;03;01;00;16-11-2025;20-08-2020;;;16-11-2025;03;02;S;N
026369824372689963301;10620915171;MZ5902636982437268996330120124824442;AG100605;;03;MZN;01;01;02;62010;00;0.00;0;01;02;03;02;02-10-2025;18-08-2022;;;02-10-2025;02;02;S;N
020646545192632899748;93213412496;MZ5902064654519263289974818193730999;AG011601;;01;MZN;01;01;03;41000;00;0.00;0;01;02;01;00;02-12-2025;17-08-2025;;;02-12-2025;02;01;G;N
022465752637495354901;92642299967;MZ5902246575263749535490138218768944;AG070209;;01;MZN;01;01;05;47110;00;0.00;0;02;03;01;00;21-01-2025;21-01-2021;;;21-01-2025;03;04;G;N
028152752807342477349;45645221917;MZ5902815275280734247734998958830024;AG031006;;01;MZN;01;01;03;62010;00;0.00;0;02;05;02;14;07-10-2025;13-05-2018;;;07-10-2025;05;03;S;N
028292624616653688868;39826076208;MZ5902829262461665368886800104461855;AG031607;;02;MZN;01;01;04;47210;00;0.00;0;02;01;01;00;17-05-2025;29-03-2020;;;17-05-2025;01;04;G;N
025576314369218825701;51879207304;MZ5902557631436921882570153748993576;AG100402;;01;MZN;01;01;05;47730;00;0.00;0;01;02;01;00;29-04-2025;11-03-2024;;;29-04-2025;02;02;G;N
020881153548311993650;73255785179;MZ5902088115354831199365070365196690;AG091109;;02;MZN;01;01;02;96020;00;0.00;0;01;02;01;00;11-04-2025;06-05-2017;;;11-04-2025;02;02;S;N
021826367993466763823;14589031474;MZ5902182636799346676382363826796257;AG060909;;01;MZN;01;01;05;49230;00;0.00;0;02;03;01;00;27-11-2025;22-04-2016;;;27-11-2025;03;04;G;N
029843372864923586823;25161176003;MZ5902984337286492358682386922861069;AG040102;;01;MZN;01;01;03;47210;00;0.00;0;02;03;01;00;12-09-2025;14-05-2016;;;12-09-2025;03;01;G;N
022627128792400735757;08200213048;MZ5902262712879240073575758755460668;AG041701;;05;MZN;01;01;05;64190;00;0.00;0;01;02;01;00;01-10-2025;28-09-2019;;;01-10-2025;02;04;G;N
028987761198629181991;32817684975;MZ5902898776119862918199155681526305;AG060908;;01;ZAR;07;02;05;47300;02;12441721.14;369;00;04;01;00;16-10-2025;05-10-2021;;;16-10-2025;04;01;S;N
022335602641503297594;06527421988;MZ5902233560264150329759413576928091;AG051005;;04;MZN;07;02;01;55101;01;14496669.43;423;00;05;03;11;16-08-2025;02-02-2018;;;16-08-2025;05;03;S;N
028843426000593812587;29029907244;MZ5902884342600059381258710162816835;AG070602;;02;MZN;01;01;03;56101;00;0.00;0;01;01;01;00;06-05-2025;07-04-2018;;;06-05-2025;01;01;S;N
021644926366833452677;29075888782;MZ5902164492636683345267784053079352;AG030902;;01;MZN;01;01;02;47300;00;0.00;0;01;05;01;00;04-03-2025;07-02-2023;;;04-03-2025;05;03;S;N
020350288291244802081;77926949440;MZ5902035028829124480208140329525762;AG030701;;01;MZN;01;01;05;47300;00;0.00;0;02;05;01;00;02-05-2025;27-05-2022;;;02-05-2025;05;05;S;N
029415498567585269609;70269872260;MZ5902941549856758526960953596416782;AG030706;;01;MZN;01;01;01;47300;00;0.00;0;01;05;01;00;25-12-2025;18-07-2025;;;25-12-2025;05;02;S;N
022458143596549906939;13495054980;MZ5902245814359654990693984307777291;AG041301;;05;MZN;01;01;02;86100;00;0.00;0;01;04;01;00;25-12-2025;08-08-2018;;;25-12-2025;04;01;S;N
028388840738641558849;84053573861;MZ5902838884073864155884945715475101;AG070907;;01;MZN;01;01;05;41000;00;0.00;0;01;01;01;00;26-01-2025;12-09-2021;;;26-01-2025;01;01;S;N
027191105200893731305;47308409164;MZ5902719110520089373130535318771778;AG060608;;01;MZN;01;01;03;47730;00;0.00;0;02;03;01;00;23-05-2025;05-09-2023;;;23-05-2025;03;01;S;N
021151369606392663179;91069512018;MZ5902115136960639266317936389776584;AG041401;;02;MZN;01;01;01;47300;00;0.00;0;01;05;01;00;10-03-2025;30-07-2019;;;10-03-2025;05;01;G;N
024559306137355659210;77242872104;MZ5902455930613735565921096221507816;AG021109;;01;MZN;07;02;03;86100;03;4520383.36;320;00;01;01;00;04-09-2025;29-10-2024;;;04-09-2025;01;01;S;N
021056863759561181438;33286653281;MZ5902105686375956118143825687258913;AG070301;;01;MZN;05;02;04;86100;02;8174149.96;43;00;04;01;00;10-03-2025;23-02-2024;;;10-03-2025;04;03;G;N
029538916821874802895;40425751448;MZ5902953891682187480289572574741041;AG090207;;01;MZN;01;01;02;96020;00;0.00;0;02;05;01;00;07-01-2025;04-08-2021;;;07-01-2025;05;04;G;N
026794878453709064848;07277516491;MZ5902679487845370906484847488428554;AG060302;;01;MZN;01;01;05;85210;00;0.00;0;02;04;01;00;23-01-2025;05-09-2020;;;23-01-2025;04;02;G;N
021190231208207412176;74436737067;MZ5902119023120820741217668383007599;AG070406;;01;ZAR;01;01;02;47110;00;0.00;0;01;02;01;00;20-08-2025;30-05-2024;;;20-08-2025;02;01;S;S
021042200691473962419;00026206807;MZ5902104220069147396241919793302167;AG020503;;01;MZN;01;01;02;55101;00;0.00;0;02;03;01;00;16-04-2025;14-11-2016;;;16-04-2025;03;01;G;N
026485741997344578452;95713914154;MZ5902648574199734457845259013029189;AG031001;;01;MZN;01;01;04;47210;00;0.00;0;02;04;01;00;16-08-2025;13-10-2023;;;16-08-2025;04;04;G;N
026774740980768364249;61696249289;MZ5902677474098076836424904902861524;AG042008;;02;MZN;06;02;04;47300;04;61473946.79;380;00;03;01;00;15-07-2025;24-03-2016;;;15-07-2025;03;01;G;N
020673814919369808259;96265403074;MZ5902067381491936980825991589723419;AG030108;;01;USD;01;01;04;41000;00;0.00;0;02;04;03;14;27-01-2025;04-10-2019;;;27-01-2025;04;01;S;S
026768529648764872554;20805218083;MZ5902676852964876487255401465819235;AG010802;;01;MZN;01;01;04;01110;00;0.00;0;01;01;01;00;12-06-2025;21-03-2016;;;12-06-2025;01;01;G;N
026127288068949607385;96505618732;MZ5902612728806894960738552181363808;AG090707;;01;MZN;04;02;05;49230;01;4433225.89;315;00;02;01;00;05-02-2025;17-02-2020;;;05-02-2025;02;01;G;N
022399823402140504079;55086357579;MZ5902239982340214050407976209325130;AG100104;;01;MZN;01;01;03;86100;00;0.00;0;01;03;01;00;04-06-2025;25-09-2023;;;04-06-2025;03;01;S;N
028384809685959702553;75405538664;MZ5902838480968595970255308958235855;AG020408;;02;MZN;01;01;03;86100;00;0.00;0;02;04;01;00;24-01-2025;27-11-2018;;;24-01-2025;04;02;S;N
027729269894677111442;08799356262;MZ5902772926989467711144279391272699;AG040406;;01;MZN;07;02;01;01130;03;6923919.72;36;00;01;01;00;26-03-2025;29-03-2017;;;26-03-2025;01;01;G;N
022535802166298153426;26138859623;MZ5902253580216629815342655297775485;AG030704;;01;MZN;08;02;04;55101;02;4743923.68;1;00;01;01;00;06-09-2025;06-06-2023;;;06-09-2025;01;03;S;N
023079194784540025507;45880823302;MZ5902307919478454002550797532450912;AG081107;;01;MZN;01;01;04;85210;00;0.00;0;01;03;01;00;02-02-2025;22-06-2020;;;02-02-2025;03;01;G;N
029534811726628708448;64537684674;MZ5902953481172662870844832810143757;AG031809;;01;MZN;01;01;05;01130;00;0.00;0;01;02;01;00;07-03-2025;03-08-2021;;;07-03-2025;02;01;G;N
028281412604104611816;95821086316;MZ5902828141260410461181672746969208;AG071007;;05;MZN;06;02;04;56101;02;7320660.95;38;00;05;01;00;07-11-2025;04-01-2019;;;07-11-2025;05;05;S;N
026649643475244939430;33074606893;MZ5902664964347524493943062192646882;AG030801;;01;MZN;03;02;04;56101;02;884826.96;399;00;01;01;00;05-06-2025;04-12-2019;;;05-06-2025;01;02;S;N
024568624513617927637;33162825966;MZ5902456862451361792763719930458211;AG100502;;01;MZN;01;01;03;64190;00;0.00;0;02;03;01;00;30-05-2025;13-06-2020;;;30-05-2025;03;03;G;N
020180237735339284403;70536309269;MZ5902018023773533928440360800725522;AG090209;;03;MZN;01;01;03;85210;00;0.00;0;01;04;02;12;22-11-2025;04-02-2025;;;22-11-2025;04;02;S;N
027641218343438606776;13410164649;MZ5902764121834343860677653644511926;AG040302;;01;MZN;01;01;05;62010;00;0.00;0;01;03;01;00;22-12-2025;24-07-2018;;;22-12-2025;03;02;S;N
023773990952207456773;67523939150;MZ5902377399095220745677347033343949;AG020909;;01;USD;01;01;01;96020;00;0.00;0;01;03;01;00;23-06-2025;22-09-2024;;;23-06-2025;03;05;G;N
021605835210872695007;80221208036;MZ5902160583521087269500701430091595;AG091108;;01;MZN;04;02;04;47110;01;876529.49;220;00;05;01;00;18-04-2025;15-03-2024;;;18-04-2025;05;04;G;N
027399897369375748924;54534736534;MZ5902739989736937574892463555131761;AG020201;;02;MZN;01;01;02;47300;00;0.00;0;02;04;01;00;31-10-2025;13-03-2023;;;31-10-2025;04;02;G;N
027138386356489776034;16514639888;MZ5902713838635648977603449368373665;AG032304;;01;MZN;01;01;05;49230;00;0.00;0;01;02;01;00;13-03-2025;18-08-2016;;;13-03-2025;02;01;G;N
023452370751087594347;63091938442;MZ5902345237075108759434796892016308;AG021401;;01;MZN;01;01;03;86100;00;0.00;0;02;02;01;00;10-07-2025;14-12-2023;;;10-07-2025;02;01;S;N
025974305987948568669;16967602987;MZ5902597430598794856866975681949081;AG031801;;01;MZN;01;01;03;01110;00;0.00;0;02;01;04;09;12-02-2025;11-07-2020;;;12-02-2025;01;01;S;N
025212673527375347906;76440841073;MZ5902521267352737534790622260748381;AG100709;;03;USD;01;01;02;85210;00;0.00;0;01;03;01;00;10-01-2025;27-03-2016;;;10-01-2025;03;03;G;N
024774734475663841390;96989741358;MZ5902477473447566384139084434231593;AG010204;;01;MZN;06;02;05;47110;01;100933076.84;353;00;02;01;00;27-08-2025;24-11-2019;;;27-08-2025;02;05;S;N
026361218939119418570;62920645320;MZ5902636121893911941857098620378665;AG070308;;01;USD;07;02;02;47110;02;5135887.30;108;00;03;01;00;22-11-2025;05-03-2024;;;22-11-2025;03;01;S;N
024989400688199216920;39528604205;MZ5902498940068819921692077109202574;AG020802;;01;MZN;01;01;03;47210;00;0.00;0;02;04;01;00;25-02-2025;27-06-2016;;;25-02-2025;04;01;G;N
026495672369643613563;73596627840;MZ5902649567236964361356376355839371;AG100603;;01;MZN;01;01;03;56101;00;0.00;0;01;01;01;00;08-11-2025;22-10-2019;;;08-11-2025;01;01;S;N
029187508432377946453;19396167353;MZ5902918750843237794645387581357438;AG020903;;01;MZN;01;01;03;55101;00;0.00;0;02;04;02;08;22-12-2025;16-11-2021;;;22-12-2025;04;04;G;N
026344222639441356219;99836342641;MZ5902634422263944135621923454220219;AG010108;;01;USD;01;01;05;85210;00;0.00;0;01;04;01;00;16-08-2025;11-03-2020;;;16-08-2025;04;01;G;N
022464640040251942306;98610617157;MZ5902246464004025194230614644529952;AG031703;;02;MZN;08;02;03;01130;02;11220988.96;266;00;04;01;00;26-12-2025;04-10-2025;;;26-12-2025;04;01;S;N
028020102340855840461;27616795246;MZ5902802010234085584046141449442179;AG020502;;01;MZN;01;01;02;96020;00;0.00;0;01;04;01;00;24-09-2025;30-09-2022;;;24-09-2025;04;02;S;N
023455186086620080450;71659927610;MZ5902345518608662008045015175220300;AG070508;;02;ZAR;06;02;05;47210;01;65317632.85;347;00;05;01;00;26-01-2025;13-04-2020;;;26-01-2025;05;03;G;N
022507405044219401217;38104241831;MZ5902250740504421940121799134959443;AG100402;;02;MZN;01;01;04;96020;00;0.00;0;02;05;01;00;05-10-2025;19-10-2022;;;05-10-2025;05;01;S;N
023869085418842947299;13371555092;MZ5902386908541884294729945553314922;AG060906;;01;MZN;01;01;05;47730;00;0.00;0;01;04;01;00;08-02-2025;02-11-2018;;;08-02-2025;04;01;S;N
021827120813991714344;55887814979;MZ5902182712081399171434421825413369;AG030104;;01;MZN;01;01;02;64190;00;0.00;0;02;04;02;02;09-06-2025;31-12-2018;;;09-06-2025;04;01;G;N
025203274710819307312;53945223396;MZ5902520327471081930731252761353566;AG070807;;02;MZN;01;01;01;01130;00;0.00;0;02;05;01;00;11-04-2025;07-05-2016;;;11-04-2025;05;03;G;N
023763691000093891409;91608165635;MZ5902376369100009389140990781668398;AG031503;;01;MZN;01;01;05;47210;00;0.00;0;02;04;03;02;19-11-2025;28-04-2021;;;19-11-2025;04;04;G;N
024405791895040441139;70350943310;MZ5902440579189504044113923902974508;AG030705;;01;ZAR;01;01;01;47210;00;0.00;0;01;04;01;00;14-05-2025;06-03-2017;;;14-05-2025;04;01;S;N
022501710265291950794;75726850504;MZ5902250171026529195079428296766075;AG090201;;02;MZN;01;01;05;01110;00;0.00;0;02;02;01;00;15-02-2025;27-01-2024;;;15-02-2025;02;04;S;N
024882315743932781380;02508499506;MZ5902488231574393278138012691068435;AG061001;;01;MZN;06;02;05;62010;03;8475150.08;210;00;03;02;08;23-08-2025;17-05-2019;;;23-08-2025;03;01;S;N
023791782715060497164;86219491330;MZ5902379178271506049716432359940948;AG070501;;01;MZN;05;02;03;47210;01;2765617.66;456;00;02;01;00;04-12-2025;24-06-2019;;;04-12-2025;02;05;S;N
021305990352974541912;19890000829;MZ5902130599035297454191289621511361;AG031408;;01;MZN;01;01;05;56101;00;0.00;0;02;03;01;00;04-07-2025;10-09-2020;;;04-07-2025;03;03;G;N
025557626512375014792;69504367878;MZ5902555762651237501479246500729147;AG100207;;01;MZN;08;02;02;49230;01;15417159.47;20;00;04;01;00;11-05-2025;16-02-2023;;;11-05-2025;04;02;S;N
025484011383487277113;16933077743;MZ5902548401138348727711360415786327;AG100404;;05;MZN;04;02;03;47300;01;17153985.16;35;00;01;01;00;14-08-2025;27-03-2016;;;14-08-2025;01;02;S;N
025497707203076342180;80042561658;MZ5902549770720307634218018962114905;AG040605;;04;MZN;01;01;02;47110;00;0.00;0;01;03;01;00;31-03-2025;06-07-2022;;;31-03-2025;03;02;S;N
028789323691256309906;45298088297;MZ5902878932369125630990667682886069;AG031704;;02;MZN;01;01;02;47210;00;0.00;0;01;03;01;00;05-01-2025;22-03-2021;;;05-01-2025;03;04;G;S
027527089793671933213;89051703271;MZ5902752708979367193321365035511920;AG031406;;01;MZN;01;01;04;47730;00;0.00;0;01;04;01;00;18-06-2025;11-03-2024;;;18-06-2025;04;05;G;N
021351957607981821531;58208052114;MZ5902135195760798182153111356949498;AG071106;;01;EUR;01;01;05;47110;00;0.00;0;01;05;01;00;02-07-2025;03-04-2018;;;02-07-2025;05;02;G;N
023748098877262010794;34089833563;MZ5902374809887726201079437979367157;AG031306;;03;MZN;01;01;01;62010;00;0.00;0;02;01;01;00;11-02-2025;30-04-2017;;;11-02-2025;01;03;G;N
020288906522290262679;97946099960;MZ5902028890652229026267976353356846;AG100707;;01;MZN;01;01;01;41000;00;0.00;0;01;05;01;00;08-06-2025;11-02-2025;;;08-06-2025;05;02;G;N
027417637301052821235;98003601191;MZ5902741763730105282123537338431511;AG071008;;05;MZN;01;01;05;86100;00;0.00;0;02;01;01;00;02-02-2025;30-12-2022;;;02-02-2025;01;05;G;N
029334059951411134718;34433493333;MZ5902933405995141113471892087157405;AG031107;;04;MZN;01;01;04;56101;00;0.00;0;02;03;01;00;23-10-2025;16-08-2020;;;23-10-2025;03;03;G;N
022059750766321494122;24709200553;MZ5902205975076632149412223030132948;AG080801;;01;MZN;01;01;03;96020;00;0.00;0;02;02;01;00;21-01-2025;24-04-2022;;;21-01-2025;02;01;S;N
022746770935004222928;51655700506;MZ5902274677093500422292840976449617;AG090205;;04;USD;01;01;03;49230;00;0.00;0;01;01;01;00;11-09-2025;29-10-2020;;;11-09-2025;01;03;S;N
022126865145124551373;91923686749;MZ5902212686514512455137303360898248;AG100602;;01;MZN;01;01;05;47110;00;0.00;0;02;03;01;00;17-09-2025;17-04-2016;;;17-09-2025;03;03;G;N
025347904875999373829;97140729929;MZ5902534790487599937382906394983735;AG060202;;05;MZN;01;01;02;47210;00;0.00;0;01;04;01;00;10-10-2025;05-03-2021;;;10-10-2025;04;01;S;N
028062164819300492215;83399541628;MZ5902806216481930049221567472346185;AG010308;;01;MZN;01;01;05;55101;00;0.00;0;02;02;01;00;12-08-2025;12-09-2022;;;12-08-2025;02;01;S;N
023715669745604761717;40946083173;MZ5902371566974560476171708895658397;AG021102;;01;MZN;01;01;01;47300;00;0.00;0;02;05;01;00;02-08-2025;23-05-2020;;;02-08-2025;05;01;S;N
