NUIB;Referência do depósito;Tipo de Depósito;Tipo de Contraparte;País da Contraparte;Latitude;Longitude;Tipo de taxas de juros;Taxa de juro de referência;Taxa Anual Efectiva (TAE);Taxa Anual Nominal Bruta (TANB);Taxa Anual Nominal Líquida (TANL);Moeda;Data de Depósito;Data de Maturidade;Data do 1º Pagamento de Juros;Frequência de pagamento de juros
85963829744;BCO09DEP000000783;DO;0;MZ;-18.1455;30.2796;1;1;1.9832;2.3489;1.5865;MZN;21-01-2025;;20-02-2025;2
51499067591;BCO09DEP000000784;PA;0;MZ;-14.2152;36.7609;1;4;11.5206;12.0392;9.2165;MZN;17-09-2025;16-12-2025;17-10-2025;1
75081050029;BCO09DEP000000785;DS;0;MZ;-21.9027;38.0576;1;5;4.1569;4.7396;3.3255;MZN;03-09-2025;;03-10-2025;3
74443135558;BCO09DEP000000786;DF;1;MZ;-20.8407;38.3740;1;7;11.3301;11.8212;9.0641;MZN;31-10-2025;;30-11-2025;3
06267813163;BCO09DEP000000787;DP;0;MZ;-18.2523;33.2597;1;1;10.2912;10.9044;8.2330;MZN;03-08-2025;03-08-2026;02-09-2025;3
68626471813;BCO09DEP000000788;DO;1;MZ;-22.1727;35.8967;1;4;0.7655;1.0166;0.6124;MZN;01-05-2025;;31-05-2025;9
26213222979;BCO09DEP000000789;DO;0;MZ;-25.7152;34.0853;3;3;1.6608;2.4511;1.3287;MZN;10-12-2025;;09-01-2026;2
10058259284;BCO09DEP000000790;DO;0;MZ;-24.8777;33.4382;1;7;0.2170;1.1822;0.1736;MZN;17-12-2025;;16-01-2026;9
52887038212;BCO09DEP000000791;DO;1;MZ;-19.2812;39.4499;2;5;1.7290;2.7003;1.3832;MZN;11-06-2025;;11-07-2025;5
01359089971;BCO09DEP000000792;DO;1;MZ;-16.7059;33.6802;2;5;0.6537;0.8026;0.5230;MZN;23-08-2025;;22-09-2025;3
05786556528;BCO09DEP000000793;DO;0;MZ;-12.4606;31.8150;1;5;1.0639;1.6137;0.8511;MZN;08-02-2025;;10-03-2025;1
92817960804;BCO09DEP000000794;PA;0;MZ;-16.0253;34.3693;1;4;9.9408;10.9376;7.9527;MZN;13-02-2025;13-02-2026;15-03-2025;2
74180004056;BCO09DEP000000795;DP;1;MZ;-10.2227;33.1043;2;7;2.1207;3.0097;1.6965;MZN;26-01-2025;26-04-2025;25-02-2025;6
91421772268;BCO09DEP000000796;DO;0;MZ;-20.2056;31.7670;2;5;1.6037;2.3063;1.2829;MZN;11-08-2025;;10-09-2025;4
58674480835;BCO09DEP000000797;DO;1;MZ;-19.4299;37.1653;2;4;0.5689;0.9715;0.4552;MZN;08-05-2025;;07-06-2025;4
50342160501;BCO09DEP000000798;DO;0;MZ;-20.5223;31.0546;1;3;1.1496;1.1646;0.9197;MZN;08-03-2025;;07-04-2025;3
06972179238;BCO09DEP000000799;DO;0;MZ;-25.6103;31.3698;1;1;0.1572;1.1554;0.1258;MZN;12-09-2025;;12-10-2025;1
30072170721;BCO09DEP000000800;DO;1;MZ;-21.9245;35.0827;1;7;1.0747;1.0910;0.8597;MZN;18-03-2025;;17-04-2025;6
83972330663;BCO09DEP000000801;DO;0;MZ;-11.9076;35.3737;1;3;0.6274;1.6168;0.5019;MZN;06-01-2025;;05-02-2025;3
31415816002;BCO09DEP000000802;DO;1;MZ;-12.0751;38.6118;2;3;1.7747;2.6671;1.4197;MZN;17-03-2025;;16-04-2025;5
28351834536;BCO09DEP000000803;DO;1;MZ;-15.2148;33.7228;2;1;0.5949;1.4697;0.4759;MZN;18-06-2025;;18-07-2025;5
66171331501;BCO09DEP000000804;DO;0;MZ;-18.9174;37.2494;1;1;0.1249;0.3526;0.0999;MZN;29-06-2025;;29-07-2025;2
49721721909;BCO09DEP000000805;DO;0;MZ;-10.5575;33.0915;1;6;0.1797;0.8209;0.1437;MZN;20-08-2025;;19-09-2025;9
03284158719;BCO09DEP000000806;DP;1;MZ;-18.5180;36.6772;1;3;3.1177;3.3727;2.4942;MZN;20-08-2025;16-02-2026;19-09-2025;3
99423401327;BCO09DEP000000807;DO;0;MZ;-15.3532;37.2187;1;4;0.8156;1.0571;0.6525;MZN;09-04-2025;;09-05-2025;2
91046400120;BCO09DEP000000808;DP;0;MZ;-15.7866;38.3586;1;3;4.2116;4.5058;3.3693;MZN;05-06-2025;03-09-2025;05-07-2025;9
65418788173;BCO09DEP000000809;DO;0;MZ;-17.0617;33.3540;3;3;0.9511;1.5173;0.7609;MZN;22-09-2025;;22-10-2025;2
84193265597;BCO09DEP000000810;DO;1;MZ;-12.3827;36.6243;2;6;0.9551;1.2495;0.7640;MZN;19-09-2025;;19-10-2025;6
56353259798;BCO09DEP000000811;DO;0;MZ;-20.5199;37.3358;1;3;0.6064;0.8969;0.4852;MZN;17-08-2025;;16-09-2025;4
61968994205;BCO09DEP000000812;DO;0;MZ;-16.3813;32.5781;1;1;1.2150;1.4381;0.9720;MZN;05-01-2025;;04-02-2025;9
34770781238;BCO09DEP000000813;DO;0;MZ;-22.5087;35.0603;1;3;1.1115;1.3976;0.8892;MZN;06-09-2025;;06-10-2025;6
83246156762;BCO09DEP000000814;DP;1;MZ;-19.3368;31.3860;2;5;11.0344;11.4596;8.8275;MZN;22-04-2025;21-07-2025;22-05-2025;5
78549182903;BCO09DEP000000815;DP;0;MZ;-16.9316;38.2505;1;6;2.4675;3.2986;1.9740;USD;17-01-2025;16-02-2025;16-02-2025;4
57111174496;BCO09DEP000000816;DO;0;MZ;-25.6151;32.5013;1;4;0.2847;0.8491;0.2278;MZN;02-08-2025;;01-09-2025;6
40451495135;BCO09DEP000000817;DP;1;MZ;-12.6751;36.6584;1;7;2.6260;3.5477;2.1008;MZN;03-01-2025;03-04-2025;02-02-2025;3
08689067293;BCO09DEP000000818;DP;1;MZ;-24.0096;34.6752;1;1;10.6026;11.3928;8.4820;USD;04-06-2025;01-12-2025;04-07-2025;3
60498477011;BCO09DEP000000819;DO;1;MZ;-25.7499;35.6681;1;4;1.6476;1.8946;1.3181;MZN;20-07-2025;;19-08-2025;4
72677794747;BCO09DEP000000820;DO;0;MZ;-21.5087;31.3006;1;5;1.8611;2.8502;1.4889;MZN;21-04-2025;;21-05-2025;6
73592242753;BCO09DEP000000821;DO;0;MZ;-21.5253;33.1856;1;7;1.3373;2.1329;1.0699;MZN;05-01-2025;;04-02-2025;6
09197718384;BCO09DEP000000822;DP;0;MZ;-19.8602;39.1545;1;7;11.4422;11.9283;9.1538;MZN;24-08-2025;22-11-2025;23-09-2025;6
27477019503;BCO09DEP000000823;DP;0;MZ;-16.0381;35.6518;1;2;1.8149;1.9087;1.4519;MZN;28-10-2025;28-10-2027;27-11-2025;9
02336426542;BCO09DEP000000824;DO;0;MZ;-19.0220;36.9380;1;6;0.3648;1.2850;0.2918;MZN;30-08-2025;;29-09-2025;9
53119613814;BCO09DEP000000825;DP;1;MZ;-18.2095;34.1780;1;7;6.5496;7.1963;5.2397;MZN;15-04-2025;15-04-2027;15-05-2025;4
07891105261;BCO09DEP000000826;DP;1;MZ;-25.5623;35.2823;1;5;6.7442;6.9959;5.3954;MZN;10-10-2025;10-10-2026;09-11-2025;3
39787564457;BCO09DEP000000827;DO;0;MZ;-19.7634;31.8568;1;1;1.6657;2.3647;1.3325;MZN;12-08-2025;;11-09-2025;3
05034237650;BCO09DEP000000828;DO;1;MZ;-12.5129;36.4182;1;2;1.2479;2.0178;0.9983;MZN;24-11-2025;;24-12-2025;6
62205595304;BCO09DEP000000829;DO;0;MZ;-13.1059;39.0481;1;5;0.5880;1.1564;0.4704;MZN;22-05-2025;;21-06-2025;9
33772253228;BCO09DEP000000830;DP;0;MZ;-15.5640;31.9143;1;5;7.3255;8.2313;5.8604;EUR;25-12-2025;25-12-2026;24-01-2026;2
02129994643;BCO09DEP000000831;DO;1;MZ;-17.7270;34.3842;1;1;1.3315;1.4746;1.0652;MZN;19-02-2025;;21-03-2025;1
67114879379;BCO09DEP000000832;DP;1;MZ;-16.0730;39.8927;1;3;3.2212;4.1555;2.5769;MZN;02-06-2025;29-11-2025;02-07-2025;3
59503053815;BCO09DEP000000833;DO;0;MZ;-18.6075;36.0952;1;4;0.7778;0.9141;0.6222;USD;01-11-2025;;01-12-2025;9
02121094414;BCO09DEP000000834;DO;0;MZ;-23.3593;32.1949;2;7;0.3061;1.2797;0.2449;USD;24-06-2025;;24-07-2025;2
32303420346;BCO09DEP000000835;DO;1;MZ;-15.7552;32.2198;2;6;1.5676;2.4594;1.2541;MZN;02-08-2025;;01-09-2025;3
03722688205;BCO09DEP000000836;DP;1;MZ;-19.3951;37.4078;1;6;6.7126;7.4787;5.3701;MZN;04-07-2025;03-08-2025;03-08-2025;9
10768323914;BCO09DEP000000837;DO;0;MZ;-14.9768;39.6061;1;4;0.3898;0.4252;0.3118;MZN;08-03-2025;;07-04-2025;1
28417485374;BCO09DEP000000838;DP;0;MZ;-15.8859;30.4980;1;1;10.8446;11.6573;8.6757;MZN;09-09-2025;09-09-2026;09-10-2025;4
25258100545;BCO09DEP000000839;DO;1;MZ;-13.4750;38.4303;2;6;1.9590;2.4523;1.5672;MZN;16-12-2025;;15-01-2026;1
96193387621;BCO09DEP000000840;DO;0;MZ;-15.0927;35.5656;1;4;1.0767;1.5949;0.8614;MZN;12-05-2025;;11-06-2025;1
26629807186;BCO09DEP000000841;DP;0;MZ;-14.5295;31.8316;2;3;2.0963;2.1618;1.6771;MZN;31-08-2025;27-02-2026;30-09-2025;3
04059033927;BCO09DEP000000842;DS;1;MZ;-25.9939;35.4362;1;1;6.6481;7.5579;5.3185;MZN;15-10-2025;;14-11-2025;9
21264765958;BCO09DEP000000843;DO;1;MZ;-14.7230;39.8944;1;6;0.1821;0.3072;0.1457;MZN;11-09-2025;;11-10-2025;6
37618072111;BCO09DEP000000844;DP;1;MZ;-12.9364;39.5429;1;5;4.9765;5.2111;3.9812;MZN;05-05-2025;03-08-2025;04-06-2025;1
85963829744;BCO09DEP000000845;DP;0;MZ;-10.1536;31.7218;1;4;9.4871;9.7686;7.5897;MZN;14-08-2025;12-11-2025;13-09-2025;5
81565254916;BCO09DEP000000846;DP;1;MZ;-15.5391;30.8029;1;4;6.9369;7.1786;5.5495;MZN;25-10-2025;25-10-2026;24-11-2025;3
31847500852;BCO09DEP000000847;DP;0;MZ;-13.2932;39.4343;1;7;4.7939;4.8079;3.8351;MZN;01-09-2025;01-09-2026;01-10-2025;6
14870005132;BCO09DEP000000848;DO;1;MZ;-10.8476;32.1640;1;4;1.8789;2.7621;1.5031;MZN;05-04-2025;;05-05-2025;2
86818225846;BCO09DEP000000849;DO;0;MZ;-17.1079;36.0347;1;4;0.2695;0.8087;0.2156;MZN;20-08-2025;;19-09-2025;3
28436585001;BCO09DEP000000850;DP;0;MZ;-23.2360;39.6882;1;2;9.2098;9.4052;7.3678;MZN;08-03-2025;04-09-2025;07-04-2025;3
42797015873;BCO09DEP000000851;DO;0;MZ;-22.0791;32.0064;1;2;0.7158;1.6847;0.5727;MZN;25-04-2025;;25-05-2025;4
28351834536;BCO09DEP000000852;DP;1;MZ;-20.8052;39.3240;2;5;7.6401;7.9176;6.1121;MZN;16-01-2025;15-07-2025;15-02-2025;4
91842056471;BCO09DEP000000853;PA;0;MZ;-20.2080;37.1071;3;4;9.0000;9.9706;7.2000;MZN;09-01-2025;09-01-2026;08-02-2025;2
16433625266;BCO09DEP000000854;PA;1;MZ;-25.0954;37.2932;1;5;8.6814;9.2151;6.9451;MZN;11-09-2025;10-03-2026;11-10-2025;2
03386223150;BCO09DEP000000855;DO;1;MZ;-10.6833;36.4607;1;1;0.7464;1.0166;0.5971;MZN;30-11-2025;;30-12-2025;5
34049691943;BCO09DEP000000856;DO;1;MZ;-19.3315;33.2950;2;4;1.9648;2.2035;1.5718;MZN;30-03-2025;;29-04-2025;6
57527500259;BCO09DEP000000857;DP;1;MZ;-16.1022;35.7857;1;5;3.4055;3.5504;2.7244;MZN;21-11-2025;19-02-2026;21-12-2025;5
44767549639;BCO09DEP000000858;DO;1;MZ;-25.1597;37.9741;1;4;1.0092;1.4385;0.8074;MZN;20-02-2025;;22-03-2025;3
60428552399;BCO09DEP000000859;DO;1;MZ;-19.0819;33.4316;1;2;0.6568;0.9470;0.5254;USD;09-03-2025;;08-04-2025;9
61165888534;BCO09DEP000000860;PA;1;MZ;-20.0627;35.5009;1;7;6.5069;7.4596;5.2055;MZN;02-08-2025;29-01-2026;01-09-2025;2
06830936781;BCO09DEP000000861;PA;1;MZ;-20.6604;36.5834;1;7;1.4110;1.7674;1.1288;MZN;24-12-2025;22-06-2026;23-01-2026;6
31937264633;BCO09DEP000000862;DP;0;MZ;-16.3786;31.0278;1;5;3.3004;3.5351;2.6403;MZN;29-06-2025;29-07-2025;29-07-2025;9
44664183802;BCO09DEP000000863;DP;1;MZ;-22.7905;38.7997;1;4;9.9928;10.7981;7.9942;USD;13-09-2025;13-10-2025;13-10-2025;4
59179008272;BCO09DEP000000864;DP;1;MZ;-15.0497;37.4159;3;6;1.0085;1.3328;0.8068;MZN;03-08-2025;01-11-2025;02-09-2025;2
03841073606;BCO09DEP000000865;DO;0;MZ;-13.9582;36.6933;1;7;1.9410;2.0396;1.5528;MZN;05-02-2025;;07-03-2025;6
31629991678;BCO09DEP000000866;DO;0;MZ;-21.1040;39.7254;1;4;0.4158;0.6862;0.3326;MZN;23-01-2025;;22-02-2025;4
08756927848;BCO09DEP000000867;DO;1;MZ;-11.4893;36.8537;1;5;1.2945;2.2536;1.0356;MZN;06-09-2025;;06-10-2025;4
56959975152;BCO09DEP000000868;DO;0;MZ;-25.4902;32.7182;3;3;0.7206;1.4467;0.5765;MZN;01-09-2025;;01-10-2025;4
45814457249;BCO09DEP000000869;DO;0;MZ;-23.4291;35.7999;2;1;1.0788;1.8797;0.8630;MZN;09-09-2025;;09-10-2025;6
77628235982;BCO09DEP000000870;DO;0;MZ;-21.9189;38.8867;1;7;0.7036;1.0556;0.5629;MZN;02-06-2025;;02-07-2025;3
65538502689;BCO09DEP000000871;DP;1;MZ;-14.3389;36.5745;1;7;7.5217;7.8925;6.0174;MZN;27-06-2025;24-12-2025;27-07-2025;5
82974985931;BCO09DEP000000872;DO;0;MZ;-17.6863;30.6123;1;7;0.3387;0.5037;0.2710;MZN;03-09-2025;;03-10-2025;1
17637163736;BCO09DEP000000873;DO;0;MZ;-14.2080;32.7573;1;4;0.0811;0.5649;0.0649;MZN;07-10-2025;;06-11-2025;1
38411762330;BCO09DEP000000874;DO;1;MZ;-12.5070;35.2868;1;7;1.5833;1.7755;1.2666;MZN;03-09-2025;;03-10-2025;3
15404391447;BCO09DEP000000875;DO;1;MZ;-13.0036;38.1556;1;1;0.4797;1.3210;0.3838;MZN;29-06-2025;;29-07-2025;1
00932320072;BCO09DEP000000876;DO;0;MZ;-21.6545;36.9198;2;2;0.2883;0.3270;0.2306;MZN;09-10-2025;;08-11-2025;9
51577658536;BCO09DEP000000877;DO;1;MZ;-15.1688;36.1759;2;5;1.7219;2.1484;1.3775;MZN;17-01-2025;;16-02-2025;9
71029325566;BCO09DEP000000878;DO;0;MZ;-25.4200;38.8763;1;1;0.1819;0.7013;0.1455;USD;12-04-2025;;12-05-2025;4
41557180788;BCO09DEP000000879;DO;1;MZ;-25.7436;34.5216;1;1;0.4903;0.7163;0.3922;MZN;20-11-2025;;20-12-2025;9
31209965117;BCO09DEP000000880;DO;1;MZ;-20.5788;39.8106;2;7;0.6958;1.2814;0.5566;MZN;26-02-2025;;28-03-2025;1
54546471975;BCO09DEP000000881;DO;0;MZ;-21.3829;31.3910;1;1;1.3096;2.0624;1.0477;MZN;27-06-2025;;27-07-2025;5
58158654629;BCO09DEP000000882;DP;0;MZ;-16.8553;30.6072;1;6;3.9060;4.0774;3.1248;MZN;05-09-2025;05-09-2026;05-10-2025;6
06003689564;BCO09DEP000000883;DF;1;MZ;-13.1976;37.7723;1;3;6.3955;7.1336;5.1164;ZAR;23-02-2025;;25-03-2025;9
97857694820;BCO09DEP000000884;DP;0;MZ;-13.9782;33.1051;1;6;9.6443;9.8087;7.7154;MZN;02-12-2025;01-01-2026;01-01-2026;4
42014104764;BCO09DEP000000885;DP;1;MZ;-16.1736;39.4708;3;1;10.7127;11.0117;8.5702;MZN;31-05-2025;30-06-2025;30-06-2025;4
00118601795;BCO09DEP000000886;DO;1;MZ;-19.1839;31.8827;1;4;1.0151;1.1157;0.8120;MZN;07-08-2025;;06-09-2025;4
02416575036;BCO09DEP000000887;PA;0;MZ;-12.2897;37.3584;3;5;8.7820;9.2259;7.0256;MZN;26-11-2025;26-11-2026;26-12-2025;3
39760304380;BCO09DEP000000888;DP;1;MZ;-24.5643;39.6668;1;6;3.6398;4.3602;2.9119;MZN;04-01-2025;04-01-2026;03-02-2025;3
58727876478;BCO09DEP000000889;DO;1;MZ;-13.2023;37.2231;1;5;1.2787;1.4235;1.0230;USD;09-03-2025;;08-04-2025;4
43251607195;BCO09DEP000000890;DO;1;MZ;-12.4547;33.4172;1;5;1.3027;1.6795;1.0422;MZN;02-05-2025;;01-06-2025;3
35867899157;BCO09DEP000000891;DO;0;MZ;-17.1062;36.2579;1;1;1.6488;2.5095;1.3191;MZN;12-08-2025;;11-09-2025;9
74906526618;BCO09DEP000000892;PA;1;MZ;-24.0243;33.8374;1;1;11.1046;12.0737;8.8837;MZN;04-06-2025;04-06-2026;04-07-2025;5
42594086361;BCO09DEP000000893;DO;0;MZ;-25.0078;38.9013;2;5;1.1580;1.8783;0.9264;MZN;10-05-2025;;09-06-2025;4
00932320072;BCO09DEP000000894;DP;1;MZ;-20.3545;31.8057;1;5;1.8609;2.5519;1.4887;MZN;10-10-2025;08-04-2026;09-11-2025;1
32303420346;BCO09DEP000000895;DO;1;MZ;-20.6995;39.3051;1;7;0.7489;1.4174;0.5992;MZN;29-12-2025;;28-01-2026;1
89063731469;BCO09DEP000000896;DO;0;MZ;-14.9490;35.2780;1;4;1.4997;1.9339;1.1998;MZN;28-10-2025;;27-11-2025;5
80181322111;BCO09DEP000000897;DO;0;MZ;-24.1589;33.5138;1;7;1.3442;1.4155;1.0753;MZN;13-11-2025;;13-12-2025;9
47214745698;BCO09DEP000000898;DO;1;MZ;-22.0099;32.7532;2;2;1.3697;1.5173;1.0958;USD;25-02-2025;;27-03-2025;1
69359297226;BCO09DEP000000899;DP;0;MZ;-22.4087;36.3795;1;5;8.7969;8.7973;7.0375;MZN;06-12-2025;05-01-2026;05-01-2026;3
93625440579;BCO09DEP000000900;DF;1;MZ;-24.5655;34.8318;1;5;7.0585;7.5188;5.6468;MZN;22-03-2025;;21-04-2025;4
03311220835;BCO09DEP000000901;DO;0;MZ;-25.5828;35.6455;1;6;1.7197;1.9200;1.3758;MZN;23-09-2025;;23-10-2025;1
97266104308;BCO09DEP000000902;DO;1;MZ;-10.6352;31.2814;1;4;1.1095;1.2245;0.8876;MZN;18-03-2025;;17-04-2025;6
72225967832;BCO09DEP000000903;DO;1;MZ;-19.8645;34.5007;1;4;0.5203;0.5488;0.4162;MZN;03-09-2025;;03-10-2025;1
36708530805;BCO09DEP000000904;DO;0;MZ;-16.9605;31.7215;1;5;1.0106;1.4153;0.8084;MZN;24-01-2025;;23-02-2025;3
81184428879;BCO09DEP000000905;PA;0;MZ;-24.5790;31.7096;1;1;3.8495;4.2490;3.0796;MZN;11-01-2025;11-01-2026;10-02-2025;6
29769355744;BCO09DEP000000906;DO;1;MZ;-17.7426;36.8964;1;3;1.8802;2.4597;1.5042;MZN;18-11-2025;;18-12-2025;2
74078212573;BCO09DEP000000907;DP;1;MZ;-25.2942;32.6978;1;2;8.7058;9.6859;6.9646;MZN;17-09-2025;16-03-2026;17-10-2025;2
33402735328;BCO09DEP000000908;DO;0;MZ;-16.3750;36.5479;1;5;1.2108;1.5469;0.9686;USD;13-04-2025;;13-05-2025;3
03678339703;BCO09DEP000000909;PA;1;MZ;-24.6819;32.4443;2;1;4.3911;4.5873;3.5129;MZN;05-03-2025;01-09-2025;04-04-2025;6
09011393344;BCO09DEP000000910;DO;1;MZ;-20.2519;39.3358;2;2;1.2836;1.9379;1.0269;MZN;06-09-2025;;06-10-2025;4
16875955345;BCO09DEP000000911;DO;0;MZ;-17.2302;32.3010;1;2;1.6207;1.8798;1.2965;MZN;20-09-2025;;20-10-2025;4
09826627854;BCO09DEP000000912;DO;1;MZ;-15.5804;39.7171;1;6;1.3128;1.9252;1.0502;MZN;23-02-2025;;25-03-2025;3
33462198954;BCO09DEP000000913;DO;0;MZ;-25.3371;37.3452;1;4;0.1307;0.9800;0.1046;MZN;26-06-2025;;26-07-2025;3
40913771854;BCO09DEP000000914;DP;0;MZ;-15.5210;32.4339;1;4;6.0413;6.9656;4.8330;MZN;04-04-2025;04-04-2026;04-05-2025;5
44373725709;BCO09DEP000000915;DP;0;MZ;-19.4800;39.1755;2;5;2.6941;3.1695;2.1553;MZN;15-03-2025;11-09-2025;14-04-2025;6
35821831369;BCO09DEP000000916;DO;1;MZ;-24.8858;30.6882;2;1;0.3778;0.4548;0.3023;MZN;17-05-2025;;16-06-2025;5
20716796965;BCO09DEP000000917;DO;1;MZ;-10.2821;34.4114;1;4;0.6278;0.6745;0.5022;MZN;27-10-2025;;26-11-2025;6
67157949824;BCO09DEP000000918;DO;1;MZ;-24.7568;30.0785;1;3;0.1820;0.4120;0.1456;MZN;01-05-2025;;31-05-2025;4
96668206187;BCO09DEP000000919;DO;1;MZ;-25.0711;39.4514;1;7;0.0226;0.6884;0.0181;USD;21-04-2025;;21-05-2025;2
20195220758;BCO09DEP000000920;DO;1;MZ;-15.2970;36.9641;1;1;0.6896;0.9308;0.5517;MZN;15-06-2025;;15-07-2025;4
77401022531;BCO09DEP000000921;DP;1;MZ;-23.7503;30.1868;1;4;8.6028;8.6615;6.8822;MZN;10-11-2025;10-11-2026;10-12-2025;3
14683493671;BCO09DEP000000922;DO;0;MZ;-13.2306;33.2431;1;6;1.2519;2.0142;1.0015;MZN;30-01-2025;;01-03-2025;6
64000873772;BCO09DEP000000923;DO;1;MZ;-22.2073;33.5340;1;5;0.1196;0.4614;0.0957;MZN;31-05-2025;;30-06-2025;6
46520184425;BCO09DEP000000924;DO;0;MZ;-18.9545;38.5139;1;6;1.4162;1.6915;1.1329;MZN;15-10-2025;;14-11-2025;2
83544958217;BCO09DEP000000925;DP;1;MZ;-14.2446;37.5970;3;7;6.4475;6.5307;5.1580;USD;07-08-2025;05-11-2025;06-09-2025;5
13059998533;BCO09DEP000000926;DO;1;MZ;-21.3149;38.3770;2;3;1.3204;2.2306;1.0563;MZN;22-03-2025;;21-04-2025;1
10493253056;BCO09DEP000000927;DO;1;MZ;-20.2826;37.1488;3;6;0.5196;0.5967;0.4157;MZN;01-12-2025;;31-12-2025;1
83203252377;BCO09DEP000000928;PA;1;MZ;-11.0196;30.5391;1;4;8.2342;8.5888;6.5873;MZN;26-06-2025;26-06-2027;26-07-2025;3
10129875959;BCO09DEP000000929;DO;1;MZ;-20.4168;36.9889;1;3;0.1403;0.7016;0.1122;MZN;23-07-2025;;22-08-2025;3
24909206975;BCO09DEP000000930;DP;0;MZ;-25.7405;37.4411;1;1;6.2425;6.7089;4.9940;MZN;06-04-2025;05-07-2025;06-05-2025;9
59179008272;BCO09DEP000000931;DP;0;MZ;-24.2927;38.3846;1;6;10.0076;10.7070;8.0061;MZN;11-03-2025;11-03-2026;10-04-2025;9
94913591128;BCO09DEP000000932;DP;0;MZ;-17.8997;39.5112;1;4;2.7140;3.2505;2.1712;MZN;20-11-2025;18-02-2026;20-12-2025;3
98488513929;BCO09DEP000000933;DO;0;MZ;-24.4613;39.4320;2;5;0.4066;0.5730;0.3253;MZN;03-10-2025;;02-11-2025;6
04710038258;BCO09DEP000000934;DO;0;MZ;-17.7941;32.2560;1;3;1.9340;2.2568;1.5472;MZN;05-01-2025;;04-02-2025;4
34581093023;BCO09DEP000000935;DP;1;MZ;-24.4755;37.4348;1;5;4.9609;5.2228;3.9687;MZN;31-10-2025;31-10-2026;30-11-2025;5
07728677222;BCO09DEP000000936;DO;1;MZ;-12.6295;31.7584;1;6;0.4680;0.5624;0.3744;MZN;22-08-2025;;21-09-2025;4
44602860686;BCO09DEP000000937;DO;0;MZ;-16.2856;35.0424;1;6;0.3956;0.9864;0.3164;MZN;03-05-2025;;02-06-2025;5
19909690090;BCO09DEP000000938;DP;0;MZ;-14.2470;33.5182;1;1;3.2131;3.2177;2.5705;MZN;20-10-2025;18-01-2026;19-11-2025;6
15404391447;BCO09DEP000000939;DO;1;MZ;-19.3628;39.4087;3;7;0.2122;0.8508;0.1698;MZN;24-12-2025;;23-01-2026;3
94109409327;BCO09DEP000000940;DP;0;MZ;-22.7634;39.7213;1;1;10.9587;11.1316;8.7670;MZN;20-01-2025;20-01-2027;19-02-2025;9
66393953398;BCO09DEP000000941;DP;1;MZ;-11.4626;35.6678;1;6;2.7922;2.9228;2.2338;MZN;04-03-2025;04-03-2027;03-04-2025;4
99934228458;BCO09DEP000000942;DO;0;MZ;-16.2195;31.1895;2;1;1.9366;2.9236;1.5493;MZN;13-04-2025;;13-05-2025;6
04782726738;BCO09DEP000000943;DO;0;MZ;-23.8195;30.4409;2;7;1.4994;2.1215;1.1995;MZN;01-05-2025;;31-05-2025;3
06992046587;BCO09DEP000000944;DF;1;MZ;-15.8785;39.0993;1;6;4.2094;4.8099;3.3675;MZN;18-04-2025;;18-05-2025;3
42698363840;BCO09DEP000000945;DO;1;MZ;-13.3130;37.3463;3;4;1.8967;2.4362;1.5174;ZAR;02-08-2025;;01-09-2025;1
12384077997;BCO09DEP000000946;DO;1;MZ;-19.8288;31.3591;1;1;1.1819;1.7700;0.9456;MZN;06-03-2025;;05-04-2025;3
01223080244;BCO09DEP000000947;DO;0;MZ;-25.7742;37.1699;1;1;0.9286;1.3383;0.7429;MZN;04-10-2025;;03-11-2025;3
12154731687;BCO09DEP000000948;PA;0;MZ;-13.7670;37.3515;2;5;11.4932;12.1549;9.1946;MZN;18-11-2025;18-12-2025;18-12-2025;1
93476259348;BCO09DEP000000949;DP;0;MZ;-23.3546;31.9167;1;7;11.5669;11.9764;9.2535;EUR;25-03-2025;23-06-2025;24-04-2025;6
66672860052;BCO09DEP000000950;DO;0;MZ;-20.3241;39.3965;1;5;1.4974;1.7840;1.1979;MZN;02-12-2025;;01-01-2026;1
07582588702;BCO09DEP000000951;DS;1;MZ;-18.8135;36.8140;1;1;10.5808;11.0494;8.4646;MZN;30-03-2025;;29-04-2025;5
80207274701;BCO09DEP000000952;DP;0;MZ;-12.1831;35.4825;1;4;10.1084;10.2508;8.0867;MZN;16-01-2025;15-02-2025;15-02-2025;1
36983669209;BCO09DEP000000953;DO;0;MZ;-21.4246;38.1523;2;1;0.2307;0.8156;0.1845;MZN;08-10-2025;;07-11-2025;4
78721985930;BCO09DEP000000954;DO;1;MZ;-20.9498;38.9344;1;5;0.3618;1.1333;0.2894;EUR;01-10-2025;;31-10-2025;4
29154449551;BCO09DEP000000955;DP;0;MZ;-10.7869;39.5842;1;5;3.0173;3.3397;2.4138;MZN;12-03-2025;11-04-2025;11-04-2025;6
49645410797;BCO09DEP000000956;DO;1;MZ;-11.6175;34.0102;1;5;0.0874;0.7678;0.0700;MZN;26-08-2025;;25-09-2025;3
31847500852;BCO09DEP000000957;DP;0;MZ;-22.8720;39.0115;1;3;2.9069;3.5854;2.3255;MZN;13-04-2025;13-05-2025;13-05-2025;9
50292933090;BCO09DEP000000958;DO;1;MZ;-18.7732;36.0108;1;7;1.2149;1.7516;0.9719;MZN;28-05-2025;;27-06-2025;2
01828609298;BCO09DEP000000959;DF;1;MZ;-13.3678;35.0434;1;3;11.5186;11.6397;9.2149;MZN;08-10-2025;;07-11-2025;2
